ID,NodeType,weight,x,y,label
Q6IM86,,1,0,0,Q6IM86
Q6IM93,,1,0,0,Q6IM93
Q6IMG0,,1,0,0,Q6IMG0
Q6J9Q2,,1,0,0,Q6J9Q2
Q6LA42,,1,0,0,Q6LA42
Q6NKX1,,1,0,0,Q6NKX1
Q6NKZ8,,1,0,0,Q6NKZ8
Q6NL09,,1,0,0,Q6NL09
Q6NL28,,1,0,0,Q6NL28
Q6NLB0,,1,0,0,Q6NLB0
Q6NLH0,,1,0,0,Q6NLH0
Q6NLH4,,1,0,0,Q6NLH4
Q6NLP7,,1,0,0,Q6NLP7
Q6NLQ3,,1,0,0,Q6NLQ3
Q6NLQ7,,1,0,0,Q6NLQ7
Q6NLT2,,1,0,0,Q6NLT2
Q6NLV0,,1,0,0,Q6NLV0
Q6NM06,,1,0,0,Q6NM06
Q6NM24,,1,0,0,Q6NM24
Q6NMA7,,1,0,0,Q6NMA7
Q6NMB7,,1,0,0,Q6NMB7
Q6NML0,,1,0,0,Q6NML0
Q6NMM4,,1,0,0,Q6NMM4
Q6NNI3,,1,0,0,Q6NNI3
Q6NQ47,,1,0,0,Q6NQ47
Q6NQG7,,1,0,0,Q6NQG7
Q6NQN5,,1,0,0,Q6NQN5
Q6PUA2,,1,0,0,Q6PUA2
Q6R0H1,,1,0,0,Q6R0H1
Q6R2K2,,1,0,0,Q6R2K2
Q6R8G0,,1,0,0,Q6R8G0
Q6R8G2,,1,0,0,Q6R8G2
Q6R8G6,,1,0,0,Q6R8G6
Q6S491,,1,0,0,Q6S491
Q6X7J9,,1,0,0,Q6X7J9
Q700C7,,1,0,0,Q700C7
Q700W2,,1,0,0,Q700W2
Q7EB72,,1,0,0,Q7EB72
Q7FK55,,1,0,0,Q7FK55
Q7PC81,,1,0,0,Q7PC81
Q7PC83,,1,0,0,Q7PC83
Q7PC84,,1,0,0,Q7PC84
Q7PC85,,1,0,0,Q7PC85
Q7X6Y7,,1,0,0,Q7X6Y7
Q7X8U5,,1,0,0,Q7X8U5
Q7X9H6,,1,0,0,Q7X9H6
Q7X9H9,,1,0,0,Q7X9H9
Q7X9N2,,1,0,0,Q7X9N2
Q7XA64,,1,0,0,Q7XA64
Q7XHI9,,1,0,0,Q7XHI9
Q7XJ58,,1,0,0,Q7XJ58
Q7XJK8,,1,0,0,Q7XJK8
Q7Y1C4,,1,0,0,Q7Y1C4
Q7Y1C5,,1,0,0,Q7Y1C5
Q7Y218,,1,0,0,Q7Y218
Q7Y232,,1,0,0,Q7Y232
Q84J95,,1,0,0,Q84J95
Q84JC2,,1,0,0,Q84JC2
Q84JF0,,1,0,0,Q84JF0
Q84JG6,,1,0,0,Q84JG6
Q84JJ0,,1,0,0,Q84JJ0
Q84JK2,,1,0,0,Q84JK2
Q84JL7,,1,0,0,Q84JL7
Q84JS5,,1,0,0,Q84JS5
Q84JS8,,1,0,0,Q84JS8
Q84LS2,,1,0,0,Q84LS2
Q84MC6,,1,0,0,Q84MC6
Q84MD6,,1,0,0,Q84MD6
Q84TD6,,1,0,0,Q84TD6
Q84TF4,,1,0,0,Q84TF4
Q84TI7,,1,0,0,Q84TI7
Q84TK1,,1,0,0,Q84TK1
Q84UU9,,1,0,0,Q84UU9
Q84UV0,,1,0,0,Q84UV0
Q84VP8,,1,0,0,Q84VP8
Q84VV7,,1,0,0,Q84VV7
Q84VY3,,1,0,0,Q84VY3
Q84VZ5,,1,0,0,Q84VZ5
Q84W85,,1,0,0,Q84W85
Q84WF7,,1,0,0,Q84WF7
Q84WJ6,,1,0,0,Q84WJ6
Q84WM9,,1,0,0,Q84WM9
Q84WT5,,1,0,0,Q84WT5
Q84WZ0,,1,0,0,Q84WZ0
Q8GW83,,1,0,0,Q8GW83
Q8GW96,,1,0,0,Q8GW96
Q8GWF1,,1,0,0,Q8GWF1
Q8GWF4,,1,0,0,Q8GWF4
Q8GWI7,,1,0,0,Q8GWI7
Q8GWL1,,1,0,0,Q8GWL1
Q8GWN6,,1,0,0,Q8GWN6
Q8GWP0,,1,0,0,Q8GWP0
Q8GWP3,,1,0,0,Q8GWP3
Q8GWP9,,1,0,0,Q8GWP9
Q8GWR2,,1,0,0,Q8GWR2
Q8GWS3,,1,0,0,Q8GWS3
Q8GX22,,1,0,0,Q8GX22
Q8GX26,,1,0,0,Q8GX26
Q8GX37,,1,0,0,Q8GX37
Q8GX82,,1,0,0,Q8GX82
Q8GXE6,,1,0,0,Q8GXE6
Q8GXN2,,1,0,0,Q8GXN2
Q8GXQ7,,1,0,0,Q8GXQ7
Q8GXT1,,1,0,0,Q8GXT1
Q8GXV2,,1,0,0,Q8GXV2
Q8GXV7,,1,0,0,Q8GXV7
Q8GY11,,1,0,0,Q8GY11
Q8GY17,,1,0,0,Q8GY17
Q8GY25,,1,0,0,Q8GY25
Q8GY54,,1,0,0,Q8GY54
Q8GY65,,1,0,0,Q8GY65
Q8GY79,,1,0,0,Q8GY79
Q8GYA4,,1,0,0,Q8GYA4
Q8GYB8,,1,0,0,Q8GYB8
Q8GYH8,,1,0,0,Q8GYH8
Q8GYM1,,1,0,0,Q8GYM1
Q8GYP0,,1,0,0,Q8GYP0
Q8GYP4,,1,0,0,Q8GYP4
Q8GYV1,,1,0,0,Q8GYV1
Q8GYX2,,1,0,0,Q8GYX2
Q8GZ13,,1,0,0,Q8GZ13
Q8GZ52,,1,0,0,Q8GZ52
Q8GZ53,,1,0,0,Q8GZ53
Q8GZ84,,1,0,0,Q8GZ84
Q8GZ89,,1,0,0,Q8GZ89
Q8GZM7,,1,0,0,Q8GZM7
Q8H0Z4,,1,0,0,Q8H0Z4
Q8H124,,1,0,0,Q8H124
Q8H1M4,,1,0,0,Q8H1M4
Q8H1R2,,1,0,0,Q8H1R2
Q8H1S0,,1,0,0,Q8H1S0
Q8L500,,1,0,0,Q8L500
Q8L5X9,,1,0,0,Q8L5X9
Q8L5Z2,,1,0,0,Q8L5Z2
Q8L616,,1,0,0,Q8L616
Q8L730,,1,0,0,Q8L730
Q8L743,,1,0,0,Q8L743
Q8L7B4,,1,0,0,Q8L7B4
Q8L7C9,,1,0,0,Q8L7C9
Q8L7D0,,1,0,0,Q8L7D0
Q8L7D5,,1,0,0,Q8L7D5
Q8L7G7,,1,0,0,Q8L7G7
Q8L7H1,,1,0,0,Q8L7H1
Q8L7H2,,1,0,0,Q8L7H2
Q8L7I0,,1,0,0,Q8L7I0
Q8L7R8,,1,0,0,Q8L7R8
Q8L7S1,,1,0,0,Q8L7S1
Q8L7W2,,1,0,0,Q8L7W2
Q8L8Q7,,1,0,0,Q8L8Q7
Q8L8T7,,1,0,0,Q8L8T7
Q8L983,,1,0,0,Q8L983
Q8L9J7,,1,0,0,Q8L9J7
Q8LAA6,,1,0,0,Q8LAA6
Q8LAH4,,1,0,0,Q8LAH4
Q8LAH7,,1,0,0,Q8LAH7
Q8LAL6,,1,0,0,Q8LAL6
Q8LAX0,,1,0,0,Q8LAX0
Q8LBB7,,1,0,0,Q8LBB7
Q8LBH4,,1,0,0,Q8LBH4
Q8LBI9,,1,0,0,Q8LBI9
Q8LC45,,1,0,0,Q8LC45
Q8LC59,,1,0,0,Q8LC59
Q8LC79,,1,0,0,Q8LC79
Q8LCC1,,1,0,0,Q8LCC1
Q8LCE4,,1,0,0,Q8LCE4
Q8LCI3,,1,0,0,Q8LCI3
Q8LD63,,1,0,0,Q8LD63
Q8LD98,,1,0,0,Q8LD98
Q8LDI5,,1,0,0,Q8LDI5
Q8LDN8,,1,0,0,Q8LDN8
Q8LDS3,,1,0,0,Q8LDS3
Q8LEA2,,1,0,0,Q8LEA2
Q8LEP7,,1,0,0,Q8LEP7
Q8LET2,,1,0,0,Q8LET2
Q8LEV3,,1,0,0,Q8LEV3
Q8LF43,,1,0,0,Q8LF43
Q8LF65,,1,0,0,Q8LF65
Q8LFM6,,1,0,0,Q8LFM6
Q8LFR2,,1,0,0,Q8LFR2
Q8LFY8,,1,0,0,Q8LFY8
Q8LG89,,1,0,0,Q8LG89
Q8LGE4,,1,0,0,Q8LGE4
Q8LJW1,,1,0,0,Q8LJW1
Q8LPF4,,1,0,0,Q8LPF4
Q8LPK0,,1,0,0,Q8LPK0
Q8LRK8,,1,0,0,Q8LRK8
Q8RUC1,,1,0,0,Q8RUC1
Q8RUI1,,1,0,0,Q8RUI1
Q8RUN2,,1,0,0,Q8RUN2
Q8RWC9,,1,0,0,Q8RWC9
Q8RWE5,,1,0,0,Q8RWE5
Q8RWR1,,1,0,0,Q8RWR1
Q8RWU3,,1,0,0,Q8RWU3
Q8RX29,,1,0,0,Q8RX29
Q8RX60,,1,0,0,Q8RX60
Q8RX77,,1,0,0,Q8RX77
Q8RX87,,1,0,0,Q8RX87
Q8RXC3,,1,0,0,Q8RXC3
Q8RXC8,,1,0,0,Q8RXC8
Q8RXD5,,1,0,0,Q8RXD5
Q8RXK7,,1,0,0,Q8RXK7
Q8RXL6,,1,0,0,Q8RXL6
Q8RXT7,,1,0,0,Q8RXT7
Q8RXT9,,1,0,0,Q8RXT9
Q8RY71,,1,0,0,Q8RY71
Q8RYD1,,1,0,0,Q8RYD1
Q8S340,,1,0,0,Q8S340
Q8S897,,1,0,0,Q8S897
Q8S8I2,,1,0,0,Q8S8I2
Q8S8I3,,1,0,0,Q8S8I3
Q8S8K6,,1,0,0,Q8S8K6
Q8S8L1,,1,0,0,Q8S8L1
Q8S8N1,,1,0,0,Q8S8N1
Q8S8N3,,1,0,0,Q8S8N3
Q8S8N7,,1,0,0,Q8S8N7
Q8S905,,1,0,0,Q8S905
Q8S9K8,,1,0,0,Q8S9K8
Q8SAA5,,1,0,0,Q8SAA5
Q8VWJ2,,1,0,0,Q8VWJ2
Q8VY80,,1,0,0,Q8VY80
Q8VYA1,,1,0,0,Q8VYA1
Q8VYH0,,1,0,0,Q8VYH0
Q8VYI6,,1,0,0,Q8VYI6
Q8VYI9,,1,0,0,Q8VYI9
Q8VYL3,,1,0,0,Q8VYL3
Q8VYL8,,1,0,0,Q8VYL8
Q8VYM0,,1,0,0,Q8VYM0
Q8VYN3,,1,0,0,Q8VYN3
Q8VYW2,,1,0,0,Q8VYW2
Q8VYZ3,,1,0,0,Q8VYZ3
Q8VZ21,,1,0,0,Q8VZ21
Q8VZE9,,1,0,0,Q8VZE9
Q8VZJ2,,1,0,0,Q8VZJ2
Q8VZK8,,1,0,0,Q8VZK8
Q8VZQ5,,1,0,0,Q8VZQ5
Q8VZQ9,,1,0,0,Q8VZQ9
Q8VZR7,,1,0,0,Q8VZR7
Q8W036,,1,0,0,Q8W036
Q8W110,,1,0,0,Q8W110
Q8W1D5,,1,0,0,Q8W1D5
Q8W1E3,,1,0,0,Q8W1E3
Q8W246,,1,0,0,Q8W246
Q8W2B8,,1,0,0,Q8W2B8
Q8W4D6,,1,0,0,Q8W4D6
Q8W568,,1,0,0,Q8W568
Q8W571,,1,0,0,Q8W571
Q93V43,,1,0,0,Q93V43
Q93V62,,1,0,0,Q93V62
Q93W88,,1,0,0,Q93W88
Q93WC9,,1,0,0,Q93WC9
Q93WK5,,1,0,0,Q93WK5
Q93WK6,,1,0,0,Q93WK6
Q93WN0,,1,0,0,Q93WN0
Q93WT0,,1,0,0,Q93WT0
Q93WU7,,1,0,0,Q93WU7
Q93WU8,,1,0,0,Q93WU8
Q93WU9,,1,0,0,Q93WU9
Q93YN8,,1,0,0,Q93YN8
Q93YQ7,,1,0,0,Q93YQ7
Q93Z02,,1,0,0,Q93Z02
Q93Z38,,1,0,0,Q93Z38
Q93Z72,,1,0,0,Q93Z72
Q93ZC6,,1,0,0,Q93ZC6
Q93ZF5,,1,0,0,Q93ZF5
Q93ZH9,,1,0,0,Q93ZH9
Q93ZL5,,1,0,0,Q93ZL5
Q940H3,,1,0,0,Q940H3
Q940S5,,1,0,0,Q940S5
Q940U3,,1,0,0,Q940U3
Q940V3,,1,0,0,Q940V3
Q940V5,,1,0,0,Q940V5
Q940Z5,,1,0,0,Q940Z5
Q941L2,,1,0,0,Q941L2
Q944A3,,1,0,0,Q944A3
Q944I4,,1,0,0,Q944I4
Q944S3,,1,0,0,Q944S3
Q949R3,,1,0,0,Q949R3
Q949S3,,1,0,0,Q949S3
Q949Y2,,1,0,0,Q949Y2
Q949Z1,,1,0,0,Q949Z1
Q94A08,,1,0,0,Q94A08
Q94A21,,1,0,0,Q94A21
Q94A41,,1,0,0,Q94A41
Q94AH9,,1,0,0,Q94AH9
Q94AK9,,1,0,0,Q94AK9
Q94AL3,,1,0,0,Q94AL3
Q94AL9,,1,0,0,Q94AL9
Q94AM5,,1,0,0,Q94AM5
Q94AR8,,1,0,0,Q94AR8
Q94AT2,,1,0,0,Q94AT2
Q94AX2,,1,0,0,Q94AX2
Q94AX3,,1,0,0,Q94AX3
Q94AZ2,,1,0,0,Q94AZ2
Q94B08,,1,0,0,Q94B08
Q94B52,,1,0,0,Q94B52
Q94BN0,,1,0,0,Q94BN0
Q94BQ6,,1,0,0,Q94BQ6
Q94BY6,,1,0,0,Q94BY6
Q94BZ4,,1,0,0,Q94BZ4
Q94C40,,1,0,0,Q94C40
Q94CB8,,1,0,0,Q94CB8
Q94CD1,,1,0,0,Q94CD1
Q94CH5,,1,0,0,Q94CH5
Q94CK4,,1,0,0,Q94CK4
Q94CL4,,1,0,0,Q94CL4
Q94F08,,1,0,0,Q94F08
Q94F20,,1,0,0,Q94F20
Q94FL9,,1,0,0,Q94FL9
Q94HW4,,1,0,0,Q94HW4
Q94IA6,,1,0,0,Q94IA6
Q94ID1,,1,0,0,Q94ID1
Q94ID3,,1,0,0,Q94ID3
Q94JM4,,1,0,0,Q94JM4
Q94JR2,,1,0,0,Q94JR2
Q94JR6,,1,0,0,Q94JR6
Q94JY3,,1,0,0,Q94JY3
Q94K21,,1,0,0,Q94K21
Q94K36,,1,0,0,Q94K36
Q94K43,,1,0,0,Q94K43
Q94K66,,1,0,0,Q94K66
Q94KB1,,1,0,0,Q94KB1
Q94KB7,,1,0,0,Q94KB7
Q94KB9,,1,0,0,Q94KB9
Q94KD8,,1,0,0,Q94KD8
Q94LA7,,1,0,0,Q94LA7
Q94LA9,,1,0,0,Q94LA9
Q96242,,1,0,0,Q96242
Q96273,,1,0,0,Q96273
Q96288,,1,0,0,Q96288
Q96303,,1,0,0,Q96303
Q96305,,1,0,0,Q96305
Q96324,,1,0,0,Q96324
Q96330,,1,0,0,Q96330
Q96331,,1,0,0,Q96331
Q96502,,1,0,0,Q96502
Q96514,,1,0,0,Q96514
Q9AST8,,1,0,0,Q9AST8
Q9ASZ9,,1,0,0,Q9ASZ9
Q9C568,,1,0,0,Q9C568
Q9C598,,1,0,0,Q9C598
Q9C5L3,,1,0,0,Q9C5L3
Q9C5M8,,1,0,0,Q9C5M8
Q9C5R8,,1,0,0,Q9C5R8
Q9C5S8,,1,0,0,Q9C5S8
Q9C5T4,,1,0,0,Q9C5T4
Q9C5X2,,1,0,0,Q9C5X2
Q9C615,,1,0,0,Q9C615
Q9C648,,1,0,0,Q9C648
Q9C659,,1,0,0,Q9C659
Q9C668,,1,0,0,Q9C668
Q9C669,,1,0,0,Q9C669
Q9C673,,1,0,0,Q9C673
Q9C684,,1,0,0,Q9C684
Q9C6A0,,1,0,0,Q9C6A0
Q9C6B9,,1,0,0,Q9C6B9
Q9C6C8,,1,0,0,Q9C6C8
Q9C6E7,,1,0,0,Q9C6E7
Q9C6F2,,1,0,0,Q9C6F2
Q9C6F6,,1,0,0,Q9C6F6
Q9C6H5,,1,0,0,Q9C6H5
Q9C6K0,,1,0,0,Q9C6K0
Q9C6R4,,1,0,0,Q9C6R4
Q9C701,,1,0,0,Q9C701
Q9C737,,1,0,0,Q9C737
Q9C748,,1,0,0,Q9C748
Q9C749,,1,0,0,Q9C749
Q9C752,,1,0,0,Q9C752
Q9C7D3,,1,0,0,Q9C7D3
Q9C7E9,,1,0,0,Q9C7E9
Q9C7I3,,1,0,0,Q9C7I3
Q9C7I8,,1,0,0,Q9C7I8
Q9C7I9,,1,0,0,Q9C7I9
Q9C7J9,,1,0,0,Q9C7J9
Q9C7M1,,1,0,0,Q9C7M1
Q9C7T1,,1,0,0,Q9C7T1
Q9C7V5,,1,0,0,Q9C7V5
Q9C7W2,,1,0,0,Q9C7W2
Q9C7W4,,1,0,0,Q9C7W4
Q9C7Y3,,1,0,0,Q9C7Y3
Q9C7Z5,,1,0,0,Q9C7Z5
Q9C8E1,,1,0,0,Q9C8E1
Q9C8F3,,1,0,0,Q9C8F3
Q9C8J0,,1,0,0,Q9C8J0
Q9C8J1,,1,0,0,Q9C8J1
Q9C8J4,,1,0,0,Q9C8J4
Q9C8J6,,1,0,0,Q9C8J6
Q9C8K5,,1,0,0,Q9C8K5
Q9C8L7,,1,0,0,Q9C8L7
Q9C8M4,,1,0,0,Q9C8M4
Q9C8R4,,1,0,0,Q9C8R4
Q9C8R6,,1,0,0,Q9C8R6
Q9C8T8,,1,0,0,Q9C8T8
Q9C8U4,,1,0,0,Q9C8U4
Q9C8Y5,,1,0,0,Q9C8Y5
Q9C971,,1,0,0,Q9C971
Q9C972,,1,0,0,Q9C972
Q9C9A3,,1,0,0,Q9C9A3
Q9C9C8,,1,0,0,Q9C9C8
Q9C9E3,,1,0,0,Q9C9E3
Q9C9H5,,1,0,0,Q9C9H5
Q9C9I5,,1,0,0,Q9C9I5
Q9C9I8,,1,0,0,Q9C9I8
Q9C9K5,,1,0,0,Q9C9K5
Q9C9M3,,1,0,0,Q9C9M3
Q9C9N5,,1,0,0,Q9C9N5
Q9C9P9,,1,0,0,Q9C9P9
Q9C9Q1,,1,0,0,Q9C9Q1
Q9C9T1,,1,0,0,Q9C9T1
Q9C9T2,,1,0,0,Q9C9T2
Q9C9W8,,1,0,0,Q9C9W8
Q9C9Y7,,1,0,0,Q9C9Y7
Q9C9Z0,,1,0,0,Q9C9Z0
Q9CA34,,1,0,0,Q9CA34
Q9CA37,,1,0,0,Q9CA37
Q9CA46,,1,0,0,Q9CA46
Q9CA71,,1,0,0,Q9CA71
Q9CAC7,,1,0,0,Q9CAC7
Q9CAE7,,1,0,0,Q9CAE7
Q9CAI1,,1,0,0,Q9CAI1
Q9CAN3,,1,0,0,Q9CAN3
Q9CAQ4,,1,0,0,Q9CAQ4
Q9CAR0,,1,0,0,Q9CAR0
Q9CAS2,,1,0,0,Q9CAS2
Q9CAT6,,1,0,0,Q9CAT6
Q9CAU3,,1,0,0,Q9CAU3
Q9CAY6,,1,0,0,Q9CAY6
Q9CAY8,,1,0,0,Q9CAY8
Q9FDX6,,1,0,0,Q9FDX6
Q9FE29,,1,0,0,Q9FE29
Q9FE54,,1,0,0,Q9FE54
Q9FE63,,1,0,0,Q9FE63
Q9FED2,,1,0,0,Q9FED2
Q9FEP7,,1,0,0,Q9FEP7
Q9FF54,,1,0,0,Q9FF54
Q9FF79,,1,0,0,Q9FF79
Q9FFB6,,1,0,0,Q9FFB6
Q9FFC2,,1,0,0,Q9FFC2
Q9FFF6,,1,0,0,Q9FFF6
Q9FFG2,,1,0,0,Q9FFG2
Q9FFH5,,1,0,0,Q9FFH5
Q9FFH6,,1,0,0,Q9FFH6
Q9FFN9,,1,0,0,Q9FFN9
Q9FFQ7,,1,0,0,Q9FFQ7
Q9FFS3,,1,0,0,Q9FFS3
Q9FFS5,,1,0,0,Q9FFS5
Q9FFY5,,1,0,0,Q9FFY5
Q9FG22,,1,0,0,Q9FG22
Q9FG36,,1,0,0,Q9FG36
Q9FG42,,1,0,0,Q9FG42
Q9FG46,,1,0,0,Q9FG46
Q9FG67,,1,0,0,Q9FG67
Q9FGC5,,1,0,0,Q9FGC5
Q9FGC7,,1,0,0,Q9FGC7
Q9FGC8,,1,0,0,Q9FGC8
Q9FGF1,,1,0,0,Q9FGF1
Q9FGF8,,1,0,0,Q9FGF8
Q9FGK4,,1,0,0,Q9FGK4
Q9FGL2,,1,0,0,Q9FGL2
Q9FGM9,,1,0,0,Q9FGM9
Q9FGN8,,1,0,0,Q9FGN8
Q9FGQ0,,1,0,0,Q9FGQ0
Q9FGQ2,,1,0,0,Q9FGQ2
Q9FGR9,,1,0,0,Q9FGR9
Q9FGS5,,1,0,0,Q9FGS5
Q9FGT7,,1,0,0,Q9FGT7
Q9FGV4,,1,0,0,Q9FGV4
Q9FGY3,,1,0,0,Q9FGY3
Q9FH06,,1,0,0,Q9FH06
Q9FH16,,1,0,0,Q9FH16
Q9FH21,,1,0,0,Q9FH21
Q9FH44,,1,0,0,Q9FH44
Q9FH67,,1,0,0,Q9FH67
Q9FH99,,1,0,0,Q9FH99
Q9FHA7,,1,0,0,Q9FHA7
Q9FHB2,,1,0,0,Q9FHB2
Q9FHC1,,1,0,0,Q9FHC1
Q9FHC8,,1,0,0,Q9FHC8
Q9FHD3,,1,0,0,Q9FHD3
Q9FHD4,,1,0,0,Q9FHD4
Q9FHD5,,1,0,0,Q9FHD5
Q9FHE2,,1,0,0,Q9FHE2
Q9FHE8,,1,0,0,Q9FHE8
Q9FHH8,,1,0,0,Q9FHH8
Q9FHI3,,1,0,0,Q9FHI3
Q9FHN1,,1,0,0,Q9FHN1
Q9FHN2,,1,0,0,Q9FHN2
Q9FHN4,,1,0,0,Q9FHN4
Q9FHP6,,1,0,0,Q9FHP6
Q9FHQ1,,1,0,0,Q9FHQ1
Q9FHX3,,1,0,0,Q9FHX3
Q9FHY0,,1,0,0,Q9FHY0
Q9FHZ3,,1,0,0,Q9FHZ3
Q9FHZ4,,1,0,0,Q9FHZ4
Q9FI02,,1,0,0,Q9FI02
Q9FI25,,1,0,0,Q9FI25
Q9FI31,,1,0,0,Q9FI31
Q9FI37,,1,0,0,Q9FI37
Q9FI39,,1,0,0,Q9FI39
Q9FI55,,1,0,0,Q9FI55
Q9FIB2,,1,0,0,Q9FIB2
Q9FIB4,,1,0,0,Q9FIB4
Q9FIC8,,1,0,0,Q9FIC8
Q9FIC9,,1,0,0,Q9FIC9
Q9FID1,,1,0,0,Q9FID1
Q9FID6,,1,0,0,Q9FID6
Q9FID8,,1,0,0,Q9FID8
Q9FIF1,,1,0,0,Q9FIF1
Q9FIF5,,1,0,0,Q9FIF5
Q9FIG8,,1,0,0,Q9FIG8
Q9FIR9,,1,0,0,Q9FIR9
Q9FIS1,,1,0,0,Q9FIS1
Q9FIW4,,1,0,0,Q9FIW4
Q9FIX2,,1,0,0,Q9FIX2
Q9FIY1,,1,0,0,Q9FIY1
Q9FIY6,,1,0,0,Q9FIY6
Q9FIY7,,1,0,0,Q9FIY7
Q9FIY8,,1,0,0,Q9FIY8
Q9FJ06,,1,0,0,Q9FJ06
Q9FJ08,,1,0,0,Q9FJ08
Q9FJ32,,1,0,0,Q9FJ32
Q9FJ33,,1,0,0,Q9FJ33
Q9FJ36,,1,0,0,Q9FJ36
Q9FJ45,,1,0,0,Q9FJ45
Q9FJ49,,1,0,0,Q9FJ49
Q9FJ55,,1,0,0,Q9FJ55
Q9FJ76,,1,0,0,Q9FJ76
Q9FJ90,,1,0,0,Q9FJ90
Q9FJD8,,1,0,0,Q9FJD8
Q9FJG5,,1,0,0,Q9FJG5
Q9FJH7,,1,0,0,Q9FJH7
Q9FJH8,,1,0,0,Q9FJH8
Q9FJJ1,,1,0,0,Q9FJJ1
Q9FJK0,,1,0,0,Q9FJK0
Q9FJK8,,1,0,0,Q9FJK8
Q9FJL3,,1,0,0,Q9FJL3
Q9FJQ2,,1,0,0,Q9FJQ2
Q9FJQ5,,1,0,0,Q9FJQ5
Q9FJR1,,1,0,0,Q9FJR1
Q9FJS9,,1,0,0,Q9FJS9
Q9FJV7,,1,0,0,Q9FJV7
Q9FJV8,,1,0,0,Q9FJV8
Q9FJX5,,1,0,0,Q9FJX5
Q9FJZ3,,1,0,0,Q9FJZ3
Q9FK12,,1,0,0,Q9FK12
Q9FK42,,1,0,0,Q9FK42
Q9FK47,,1,0,0,Q9FK47
Q9FK61,,1,0,0,Q9FK61
Q9FK75,,1,0,0,Q9FK75
Q9FK76,,1,0,0,Q9FK76
Q9FK78,,1,0,0,Q9FK78
Q9FKA0,,1,0,0,Q9FKA0
Q9FKC8,,1,0,0,Q9FKC8
Q9FKF5,,1,0,0,Q9FKF5
Q9FKG5,,1,0,0,Q9FKG5
Q9FKH0,,1,0,0,Q9FKH0
Q9FKH6,,1,0,0,Q9FKH6
Q9FKJ9,,1,0,0,Q9FKJ9
Q9FKK2,,1,0,0,Q9FKK2
Q9FKK9,,1,0,0,Q9FKK9
Q9FKL8,,1,0,0,Q9FKL8
Q9FKN2,,1,0,0,Q9FKN2
Q9FKN3,,1,0,0,Q9FKN3
Q9FKP1,,1,0,0,Q9FKP1
Q9FKP2,,1,0,0,Q9FKP2
Q9FKQ5,,1,0,0,Q9FKQ5
Q9FKQ6,,1,0,0,Q9FKQ6
Q9FKR0,,1,0,0,Q9FKR0
Q9FKS8,,1,0,0,Q9FKS8
Q9FKT7,,1,0,0,Q9FKT7
Q9FKT9,,1,0,0,Q9FKT9
Q9FKU6,,1,0,0,Q9FKU6
Q9FKU8,,1,0,0,Q9FKU8
Q9FKW8,,1,0,0,Q9FKW8
Q9FKW9,,1,0,0,Q9FKW9
Q9FKY4,,1,0,0,Q9FKY4
Q9FL02,,1,0,0,Q9FL02
Q9FL25,,1,0,0,Q9FL25
Q9FL26,,1,0,0,Q9FL26
Q9FL35,,1,0,0,Q9FL35
Q9FL48,,1,0,0,Q9FL48
Q9FL70,,1,0,0,Q9FL70
Q9FLB5,,1,0,0,Q9FLB5
Q9FLC0,,1,0,0,Q9FLC0
Q9FLC6,,1,0,0,Q9FLC6
Q9FLC8,,1,0,0,Q9FLC8
Q9FLE2,,1,0,0,Q9FLE2
Q9FLG3,,1,0,0,Q9FLG3
Q9FLG7,,1,0,0,Q9FLG7
Q9FLH9,,1,0,0,Q9FLH9
Q9FLI3,,1,0,0,Q9FLI3
Q9FLI4,,1,0,0,Q9FLI4
Q9FLJ2,,1,0,0,Q9FLJ2
Q9FLK4,,1,0,0,Q9FLK4
Q9FLM1,,1,0,0,Q9FLM1
Q9FLM6,,1,0,0,Q9FLM6
Q9FLN8,,1,0,0,Q9FLN8
Q9FLR1,,1,0,0,Q9FLR1
Q9FLS0,,1,0,0,Q9FLS0
Q9FLT4,,1,0,0,Q9FLT4
Q9FLU4,,1,0,0,Q9FLU4
Q9FLV4,,1,0,0,Q9FLV4
Q9FLV5,,1,0,0,Q9FLV5
Q9FLV9,,1,0,0,Q9FLV9
Q9FLW2,,1,0,0,Q9FLW2
Q9FLY0,,1,0,0,Q9FLY0
Q9FLY6,,1,0,0,Q9FLY6
Q9FLZ0,,1,0,0,Q9FLZ0
Q9FM20,,1,0,0,Q9FM20
Q9FM36,,1,0,0,Q9FM36
Q9FM39,,1,0,0,Q9FM39
Q9FM79,,1,0,0,Q9FM79
Q9FMB0,,1,0,0,Q9FMB0
Q9FMD9,,1,0,0,Q9FMD9
Q9FME8,,1,0,0,Q9FME8
Q9FMG6,,1,0,0,Q9FMG6
Q9FMH4,,1,0,0,Q9FMH4
Q9FMI7,,1,0,0,Q9FMI7
Q9FMK7,,1,0,0,Q9FMK7
Q9FML4,,1,0,0,Q9FML4
Q9FMQ5,,1,0,0,Q9FMQ5
Q9FMQ8,,1,0,0,Q9FMQ8
Q9FMR0,,1,0,0,Q9FMR0
Q9FMS7,,1,0,0,Q9FMS7
Q9FMT1,,1,0,0,Q9FMT1
Q9FMV7,,1,0,0,Q9FMV7
Q9FMX3,,1,0,0,Q9FMX3
Q9FMX8,,1,0,0,Q9FMX8
Q9FN15,,1,0,0,Q9FN15
Q9FN34,,1,0,0,Q9FN34
Q9FN52,,1,0,0,Q9FN52
Q9FN55,,1,0,0,Q9FN55
Q9FN69,,1,0,0,Q9FN69
