ID,FC.avg,p.value,is.DEP,log2FC,FDR,C61,C62,C63,C64,C91,C92,C93,C94
AT1G05000,2.85801713586291,0.00490639709199403,True,1.51501456645134,0.0172219011541747,681,663,344,647,186,251,267,113
Q9SYK6,0.141657922350472,0.00242015443143817,True,-2.81951680685911,0.00883530432924183,53,45,25,12,167,352,216,218
AT1G05890,0.662056875730425,0.00177174104030198,True,-0.594972934033747,0.00654625164702107,934,750,818,897,1241,1492,1203,1198
AT1G06000,2.74919441460795,0.00142940212309806,True,1.45900893343259,0.00531865503275256,1589,1438,952,1140,420,520,508,414
AT1G06040,2.63729189789123,2.79222705479309E-05,True,1.39905725885295,0.000108836499830854,3036,2871,2749,3225,765,1342,1180,1218
AT1G06520,0.331168831168831,0.00564733178739485,True,-1.59436119872341,0.0196615061172363,2,9,23,17,40,41,46,27
AT1G07110,0.544042838018742,0.00544861678101527,True,-0.878207840904433,0.0190044292121699,416,447,696,473,826,779,1031,1099
AT1G07175,2.9375,0.0137260182445422,True,1.55458885167764,0.044286734823854,13,14,7,13,8,5,2,1
AT1G07200,0.646300822039547,0.00100273111765192,True,-0.629722268285245,0.00377160759172139,697,615,728,869,1088,1247,1093,1073
AT1G07400,102.296296296296,0.0033040934700439,True,6.67661010209458,0.0118850236714587,1007,844,358,553,1,4,10,12
AT1G07570,0.661070304302204,0.00375961309011852,True,-0.597124385522663,0.013431894024363,137,163,174,156,263,208,268,214
AT1G07700,1.59375,0.000777821370325338,True,0.672425341971496,0.00294341901812312,265,299,288,321,167,216,194,159
AT1G07880,0.649659863945578,0.0078683605652401,True,-0.622243516800616,0.0267446200085572,52,33,46,60,77,69,81,67
AT1G07890,1.78506737353656,0.000705993369348734,True,0.835978526709705,0.00267574610847636,10982,10447,8482,10494,5490,6593,5976,4576
AT1G08090,0.00995452869607964,0.00472965096144473,True,-6.6504312724757,0.0166441352959141,24,43,11,3,829,2918,1831,2559
F4HUE2,0.117647058823529,0.00907674758711052,True,-3.08746284125034,0.0304471828695497,0,0,0,2,4,2,5,6
AT1G08280,2.78813559322034,0.00488037761434712,True,1.4793007243734,0.0171340811376945,269,222,172,324,133,87,81,53
Q9SGD1,0.552542372881356,0.00183262519168226,True,-0.855842990018126,0.00676464170625054,50,32,35,46,79,81,61,74
Q9SJE9,135.911111111111,0.000234411272475921,True,7.08651959503113,0.000903622751751799,1344,1596,1136,2040,5,7,26,7
AT1G08530,1.5191637630662,0.0142517999222489,True,0.603277398101238,0.0458148966913203,124,81,104,127,78,67,73,69
AT1G08680,0.643438453713123,0.0075832233571107,True,-0.636125936758908,0.0258575237521225,704,603,541,682,874,1218,958,882
AT1G08830,2.87233736327001,0.00115658342420244,True,1.52222520728516,0.00433364624672178,5242,4907,4394,5414,1424,2337,2750,437
AT1G08890,0.474866310160428,0.00453052806238019,True,-1.07440668842489,0.0159959761411037,140,110,69,125,238,298,197,202
AT1G08900,0.521072796934866,0.00280331714914772,True,-0.940443155319545,0.0101508404316317,29,28,47,32,53,69,75,64
AT1G08980,0.427272727272727,0.00480105053396129,True,-1.22677086184702,0.0168745992403141,70,56,99,104,143,176,250,201
AT1G09140,2.17801899592944,0.000427721294841588,True,1.12301653679756,0.00163573914542499,2251,1744,1765,2266,846,1073,841,925
AT1G09195,0.571917808219178,0.000879189052825469,True,-0.806120266405965,0.00331967989066632,93,74,81,86,130,170,152,132
AT1G09350,4.5,0.0029477954843482,True,2.16992500144231,0.0106582280376465,80,74,35,72,8,18,13,19
AT1G09750,1.68330955777461,0.00525107848784168,True,0.75130051023858,0.0183640350260724,293,279,348,260,180,172,225,124
AT1G09790,0.03125,0.00222934281995757,True,-5,0.00816305906779804,1,0,1,0,7,19,20,18
O04514,0.277777777777778,0.0067711098774097,True,-1.84799690655495,0.023267816721309,2,2,0,1,3,4,6,5
AT1G10155,0.4,0.0122911310477638,True,-1.32192809488736,0.0401141866982743,4,5,4,5,7,16,10,12
AT1G10230,2.10119047619048,0.00239327306064929,True,1.07120695049242,0.00874089346593818,99,73,89,92,59,44,42,23
AT1G10370,4.61129568106312,0.00554589196649413,True,2.20517217581856,0.0193279778818047,245,397,504,242,82,55,99,65
AT1G10570,0.57934131736527,0.00786303415024525,True,-0.787514536329642,0.0267344721698623,241,135,185,213,364,391,317,264
AT1G10610,0.490861618798956,0.0106856944857543,True,-1.02661173024732,0.0352914270745049,47,28,58,55,87,130,80,86
AT1G10760,0.50198352151358,0.000269458801796407,True,-0.994288088920156,0.00103802535047768,511,357,415,362,842,920,779,736
AT1G10960,3.54322250639386,0.00457588035291501,True,1.82506206630056,0.0161411317462755,1211,1923,2427,1366,406,390,593,566
AT1G11175,0.356047700170358,0.0013088681515061,True,-1.48985756102917,0.00488554751137402,82,88,116,132,272,376,227,299
Q9SXA7,0.522727272727273,0.0115879607486027,True,-0.935869662580284,0.0380567180607357,14,9,8,15,20,19,29,20
AT1G11260,0.4117595436595,0.000471887853898068,True,-1.28012600612415,0.00180082664850252,1332,1199,1042,1119,2220,2760,3275,3140
AT1G11330,0.547619047619048,0.00306241252234929,True,-0.868755466721747,0.0110458340710318,51,55,60,87,120,132,113,97
AT1G11530,0.442542787286064,0.000373163595204007,True,-1.17611114585854,0.00143124718447103,34,38,53,56,94,92,117,106
AT1G11700,1.59366754617414,0.00891734324975713,True,0.672350701153987,0.0299711609204609,162,182,128,132,82,86,96,115
AT1G11960,0.606486486486487,0.00396928681191633,True,-0.721452594794882,0.0141352982797918,164,135,128,134,212,286,208,219
O65378,0.257820556892403,0.00363458981377507,True,-1.95556079571706,0.0130110036777308,252,224,118,156,681,1044,509,675
AT1G12100,2.66666666666667,0.0142195234317928,True,1.41503749927884,0.0457154275893858,18,11,16,11,5,5,10,1
AT1G12220,0.577249575551783,0.00271097786672092,True,-0.792732887692759,0.00983727215310233,86,73,76,105,132,172,157,128
AT1G12240,0.614536015574302,0.00242511228470677,True,-0.7024305310464,0.00885246080317741,1655,1478,1393,1156,2393,2341,2600,1912
AT1G12420,0.662107803700724,0.0100643853079432,True,-0.594861960630859,0.0334457778293646,222,197,207,197,287,256,314,386
AT1G12430,0.626486486486487,0.0023425932748069,True,-0.674644704397203,0.00856401310087859,309,253,265,332,451,547,428,424
AT1G12440,0.649514740889947,0.000211005173624379,True,-0.622565826539075,0.00081504613965259,837,779,960,971,1311,1445,1292,1413
AT1G12730,1.72254335260116,0.00111221651086613,True,0.784540292825437,0.00417288240202532,66,70,81,81,52,45,42,34
AT1G12750,0.626436781609195,0.0117328518837825,True,-0.674759171071802,0.0384975073014897,124,82,110,120,186,209,165,136
Q9FX63,0.601036269430052,0.00758998899522778,True,-0.734476042140508,0.0258754430800492,101,115,106,142,202,212,216,142
AT1G13370,0.214285714285714,0.0141100671048882,True,-2.22239242133645,0.0453848215497257,2,0,1,0,3,4,2,5
Q56Y29,2.75675675675676,0.00863518349380188,True,1.46297197634255,0.0291056229084742,30,30,15,27,15,10,8,4
AT1G13640,0.528812426925004,0.000317903515100415,True,-0.919172014765621,0.00122203637769218,914,755,703,794,1348,1733,1496,1410
AT1G05017,∞,0.00245234176075848,True,∞,0.00894471000235344,1,1,2,1,0,0,0,0
Q9LMX8,0.484251968503937,0.00415292610908824,True,-1.04617018143293,0.0147524680507601,37,37,86,86,123,132,134,119
AT1G13930,1.5066073167339,0.00602787665435534,True,0.591303440808586,0.0208803063321729,3012,2779,2230,2810,1787,1934,2062,1406
AT1G13960,0.657832144070676,0.00867402143586493,True,-0.6042085896658,0.0292250292492481,534,453,402,547,608,881,718,736
AT1G14120,0.40976460331299,0.0044567797143118,True,-1.28713272945083,0.0157534495586249,73,108,125,164,378,255,224,290
AT1G14790,0.477447744774477,0.00300394187553743,True,-1.06658525174963,0.010849784581453,99,85,106,144,249,268,170,222
Q9LQU5,0.526570048309179,0.00360567053864225,True,-0.925302632722399,0.0129142257991805,175,161,180,247,286,432,392,339
AT1G14870,2.34112444725205,0.0111655744223502,True,1.22720162589008,0.0367593841509141,954,1178,554,1020,296,577,332,378
Q9LQT8,0.648881239242685,0.0118287108542074,True,-0.623973640135865,0.038771194038731,294,236,337,264,510,486,392,355
AT1G14980,1.83108280254777,0.00869002684124931,True,0.872697032054969,0.0292731982730197,1965,1483,1902,1837,1422,967,1013,523
AT1G15002,2.0952380952381,0.00470526100794633,True,1.06711419585854,0.0165702181780509,11,8,14,11,6,4,5,6
Q8H0Z4,0.0728092783505155,0.0144495788544396,True,-3.77973387977194,0.0464071494854529,24,33,9,47,188,548,225,591
Q9XI60,0.475806451612903,0.00746697893624138,True,-1.07155326102503,0.0254839757260187,42,16,33,27,79,63,53,53
AT1G15310,1.60885608856089,0.00621428230206167,True,0.686035283423055,0.0214804015570255,112,91,98,135,72,72,63,64
AT1G15330,0.416666666666667,0.00361768841831389,True,-1.26303440583379,0.0129545610982724,9,12,22,17,38,45,32,29
Q39103,2.10245901639344,0.000373949427376896,True,1.07207767804417,0.00143410065824795,663,563,604,735,315,365,312,228
AT1G16510,0.355491329479769,0.00200539246259157,True,-1.49211372229748,0.00737772538959652,79,78,39,50,119,207,180,186
AT1G16530,0.257763975155279,0.000921980872151895,True,-1.95587744676769,0.00347550980764311,25,29,9,20,77,106,74,65
AT1G16820,0.556451612903226,0.00892146798366111,True,-0.845671853608706,0.0299791424142994,16,14,19,20,38,33,31,22
AT1G17030,0.39766081871345,0.00163117591379636,True,-1.33038967363556,0.00604383574764689,18,20,10,20,38,55,38,40
Q9SHH6,2.26593137254902,0.00270126868730247,True,1.1801041674327,0.00980515602970201,449,499,338,563,248,175,237,156
AT1G17480,0.636986301369863,0.00814547974276603,True,-0.650665747771986,0.0276153202994904,24,22,26,21,44,39,34,29
AT1G17610,0.225,0.00565059002478607,True,-2.15200309344505,0.0196698517073122,3,2,3,1,7,15,8,10
AT1G17665,0.456647398843931,0.0100620756382044,True,-1.13084747945962,0.0334413459614083,29,10,20,20,54,49,38,32
Q9LMU5,0.542168674698795,0.00660375354360188,True,-0.88318633501725,0.0227234914041265,11,11,13,10,27,18,17,21
Q9LMU2,1.94812680115274,0.00645782490883096,True,0.962087583703923,0.022245927712283,2259,2371,1508,2650,955,1398,1074,1084
AT1G18197,2.6,0.010049242146799,True,1.37851162325373,0.033410036818556,4,3,2,4,2,1,1,1
AT1G18270,0.496504771746398,0.00963745816237083,True,-1.01012051179276,0.032129861979094,2346,2227,1581,2014,2888,5452,3912,4199
AT1G18335,2.02222222222222,0.000277639169089516,True,1.01594154386902,0.00106917761170563,93,75,95,101,48,48,46,38
AT1G18773,0.541353383458647,0.0117587298533941,True,-0.885357434058877,0.0385787228035037,20,10,23,19,41,36,29,27
A0A1P8AR40,8.5,0.000533030231746778,True,3.08746284125034,0.0020303148193561,5,5,3,4,0,1,0,1
AT1G18980,7.02063492063492,0.00207165156781319,True,2.81160150851137,0.00760923306350939,1020,1334,628,1441,118,179,191,142
AT1G19050,0.575880758807588,0.0118306625231286,True,-0.796157975035332,0.0387738817072347,76,78,121,150,201,167,159,211
AT1G19330,0.38961038961039,0.000159624367808808,True,-1.35989594508638,0.000618111447769596,67,44,70,89,183,188,149,173
AT1G19600,0.612089308404429,0.00132543036026966,True,-0.708185926623008,0.00494252231209831,1015,701,751,905,1407,1526,1345,1231
AT1G19680,0.602308499475341,0.00182444227628142,True,-0.731425477234254,0.00673588806788299,314,217,296,321,454,530,509,413
Q0WSY2,0.659407913464276,0.00836814420847332,True,-0.6007568941891,0.0283085857889724,1283,1162,1039,1149,1419,2135,1751,1721
AT1G19900,3.15420560747664,0.0123599279139261,True,1.65727670553705,0.0403118372381664,808,827,299,766,167,300,238,151
Q9LNT3,1.78640776699029,0.00451735107680573,True,0.837061428873795,0.0159543843514605,144,108,138,162,96,79,77,57
AT1G05533,∞,0.00245234176075848,True,∞,0.00894471000235344,1,1,2,1,0,0,0,0
AT1G20160,1.94435075885329,0.00211619076992831,True,0.959288503105768,0.00776533449280107,616,436,598,656,301,327,333,225
AT1G20450,1.60833142070232,0.0103432954981904,True,0.685564726004688,0.0343027771134448,4123,3740,2856,3296,1538,2435,2600,2141
Q84P25,1.51777777777778,0.0123207330966826,True,0.601960577073053,0.0401993102903094,198,135,159,191,132,110,95,113
AT1G20700,0.464454976303318,0.00959429715187787,True,-1.10638934459198,0.0320108880141825,21,20,34,23,56,68,35,52
AT1G21000,0.621454993834772,0.0119613385145056,True,-0.686278180717357,0.0391497306251426,664,642,766,952,1050,1505,1049,1262
Q7XJ58,2.525,0.0021120339724654,True,1.33628338786443,0.00775174161377713,158,166,149,234,58,80,85,57
AT1G21120,0.240837696335079,0.00962788129398295,True,-2.05386687197874,0.0321104320932974,151,141,38,38,411,498,176,443
Q9LMN6,0.210622710622711,0.0106133255247536,True,-2.24726708997548,0.0350963960167076,38,35,19,23,64,206,132,144
Q9LMN7,0.09375,0.00178780809696955,True,-3.41503749927884,0.00660348005803909,0,3,2,1,11,23,17,13
AT1G21320,0.129032258064516,0.00998453592011384,True,-2.95419631038687,0.0332126378344602,1,3,0,4,23,20,9,10
AT1G21670,0.626185958254269,0.00716431657064187,True,-0.675336937391399,0.0245022773351299,164,210,126,160,213,295,274,272
Q8W5R6,0.643747486932047,0.0148561904138937,True,-0.63543319970065,0.0475925942927375,460,304,411,426,575,784,601,527
AT1G22065,0.447628458498024,0.000125829121642385,True,-1.15962633464807,0.000487853045797373,131,126,80,116,266,272,222,252
AT1G22150,11.125,0.00686808648303794,True,3.4757334309664,0.0235762327504104,14,25,15,35,5,1,1,1
Q9LM15,0.623001868382811,0.00207539469994811,True,-0.682691604988689,0.00762216456314954,726,743,784,748,973,1328,1168,1348
AT1G22275,0.471264367816092,0.0111758654174079,True,-1.08539149123064,0.0367897291440459,12,9,13,7,22,29,21,15
AT1G05753,3.16666666666667,0.0067711098774097,True,1.66296501272243,0.023267816721309,6,4,5,4,0,3,1,2
AT1G22570,0.5,0.0012682604729024,True,-1,0.00474017021081948,44,29,47,29,83,76,77,62
AT1G22740,0.649737302977233,0.011860937593521,True,-0.622071558742039,0.038858237122702,204,182,150,206,212,308,321,301
AT1G22770,167.647058823529,7.07607455447956E-05,True,7.38928336268913,0.000275312816699499,869,744,515,722,4,5,4,4
AT1G22930,0.578893028684293,0.00676525935423644,True,-0.78863131186204,0.0232535429368829,3203,3341,2752,3600,4069,6706,5598,5904
AT1G23140,0.401119402985075,0.0114478986089914,True,-1.31789634086831,0.0376237795818958,73,69,34,39,89,185,139,123
O49298,0.229166666666667,0.000897527271328524,True,-2.12553088208386,0.00338630980841955,12,10,10,12,36,54,62,40
AT1G23870,0.521831172267796,0.00527789701499448,True,-0.93834496688205,0.0184540573045965,1571,1636,2004,2677,3072,4690,3556,3798
AT1G24280,2.12655800575264,0.00365067231307292,True,1.08852020764194,0.0130617517533944,688,526,452,552,317,297,288,141
AT1G24320,0.502262443438914,0.00422220091547776,True,-0.993486693041326,0.0149861232535066,76,100,68,89,119,189,193,162
AT1G24430,0.5,0.00814496197392711,True,-1,0.0276217645403039,98,95,103,156,195,293,236,180
AT1G24575,0.136690647482014,0.00944153245938795,True,-2.87101355927992,0.0315595887925414,5,2,10,2,40,54,26,19
Q9FRI1,0.51137487636004,0.00489715338585972,True,-0.96754681158808,0.0171912161174514,158,128,102,129,290,299,235,187
AT1G25370,1.86461538461538,0.00236788589054004,True,0.898878075557134,0.00865463050796704,156,163,121,166,72,105,86,62
AT1G25390,0.634262406526173,0.0021904200170193,True,-0.656848260403071,0.00802825958741071,257,224,205,247,334,437,357,343
AT1G25530,0.512369597615499,0.000975149831906608,True,-0.964743221609485,0.00367149269678947,445,417,412,445,988,904,679,784
Q67YG7,2.21052631578947,0.00232258833427834,True,1.14438990933518,0.00849450485792533,30,28,33,35,9,13,23,12
AT1G26233,0.142857142857143,0.00542395034130871,True,-2.8073549220576,0.0189318853498288,0,0,0,1,2,2,1,2
Q9C668,0.111111111111111,0.00131073191803921,True,-3.16992500144231,0.00489090579131555,0,3,1,1,12,11,7,15
Q9C669,0.126000980552378,0.00112961528043098,True,-2.98849313391972,0.00423491396631211,181,318,105,167,1231,2156,1174,1558
AT1G26255,0.130434782608696,0.00967439845026807,True,-2.93859945533586,0.0322436030839577,0,3,0,0,4,5,5,9
AT1G26260,0.591760299625468,0.0132547178029734,True,-0.756915183510451,0.0429318530313362,98,51,83,84,140,165,117,112
AT1G26270,0.622442133512244,0.00660098530972508,True,-0.683988374293643,0.0227162473565489,1156,772,766,1017,1546,1749,1341,1326
AT1G26420,0.323076923076923,0.0135173172526897,True,-1.63005039024969,0.0436874185182203,9,6,1,5,16,12,24,13
AT1G26770,2.42763157894737,0.0010811143969478,True,1.27954949261681,0.00405885836820355,74,91,109,95,34,34,55,29
AT1G26790,0.243243243243243,0.0021982404326637,True,-2.03952836418664,0.00805261559969247,8,27,38,8,70,67,110,86
AT1G27030,0.574501032346869,0.00251008609510883,True,-0.799618609569726,0.00914024548736516,1052,830,610,847,1499,1675,1320,1318
AT1G27620,0.64440734557596,0.00299523554001047,True,-0.633955155520705,0.0108206199991395,105,89,81,111,161,166,128,144
Q9FZ93,1.80272108843537,0.000447473428642597,True,0.850176204614197,0.00170994140220306,68,61,71,65,44,42,29,32
AT1G28330,0.344504335598781,0.000768273789789387,True,-1.53740595547738,0.00290921712928426,951,831,1181,1447,2885,3905,2530,3481
AT1G28570,0.527001862197393,0.00858251593410198,True,-0.92412003515353,0.0289565889644709,76,67,73,67,172,138,92,135
AT1G29160,0.626373626373626,0.00601617543911481,True,-0.674904626033955,0.0208439885625394,189,144,126,168,273,287,211,230
AT1G29240,0.396706586826347,0.00313603256142092,True,-1.33385574302349,0.0113030451945512,75,56,54,80,137,226,158,147
AT1G29740,0.235632183908046,0.0129969048481973,True,-2.08539149123065,0.042156579940257,14,8,9,10,50,67,32,25
AT1G29830,0.165413533834586,0.000278433192961947,True,-2.59585081686389,0.0010721148637067,4,3,6,9,36,41,31,25
AT1G30070,2.35447154471545,0.00128170417808726,True,1.2354032868566,0.00478937163808766,444,343,368,293,205,154,140,116
AT1G30080,0.630044843049327,0.0128230987810538,True,-0.666473579699379,0.0416638227061608,184,187,178,294,383,358,309,288
AT1G30260,1.91534391534392,0.0028773504616697,True,0.937603462862133,0.0104112135935925,87,75,89,111,35,44,54,56
AT1G30410,0.564388656438866,0.000447952860865408,True,-0.825239103167379,0.00171139171710199,324,267,281,342,470,533,611,537
AT1G30530,3.28510638297872,0.00407123901234341,True,1.71594009070308,0.0144818097010911,135,189,262,186,52,25,94,64
Q9SA88,0.226034665723382,0.0114418080655705,True,-2.14538404688418,0.0376073702938005,212,196,110,121,554,1083,395,795
AT1G30820,0.193644581120119,1.58608954341499E-05,True,-2.36851696481217,6.18583949191628E-05,507,360,597,614,2539,3047,2837,2308
AT1G31240,1.775,0.00565059002478607,True,0.82781902461732,0.0196698517073122,16,20,15,20,9,11,7,13
AT1G31335,1.5,0.0056868477651888,True,0.584962500721156,0.0197809927036445,74,63,91,75,49,51,55,47
AT1G32100,1.58585858585859,0.0127480577919696,True,0.665264128812017,0.0414475190803249,901,950,653,950,382,647,576,573
AT1G32460,0.557112824106517,0.0026792528716062,True,-0.843958569304046,0.00972833423982318,616,604,478,687,918,1313,1063,987
AT1G32928,0.516129032258065,0.0125746096839032,True,-0.954196310386875,0.0409613307653444,22,24,26,40,45,64,42,66
AT1G33050,0.556629013079667,0.00115852790467841,True,-0.845211986909031,0.00434045741608438,935,816,889,1105,1415,1965,1641,1707
Q56XQ6,0.539855072463768,0.000461092019903298,True,-0.889355936316008,0.00176021557503362,32,37,35,45,79,70,64,63
AT1G34060,3.10869565217391,0.00775374755868974,True,1.63630938072138,0.0263969494093629,88,127,67,147,30,27,38,43
AT1G35170,0.111111111111111,0.010049242146799,True,-3.16992500144231,0.033410036818556,0,1,0,0,3,3,1,2
AT1G35180,2.67857142857143,0.00897068736871054,True,1.42146376843828,0.0301238548100324,16,13,25,21,4,8,5,11
AT1G35240,0.079136690647482,0.00160507517145514,True,-3.65950945408621,0.00594905728303721,2,5,2,2,42,45,33,19
AT1G35260,1.5078431372549,0.0140083645597462,True,0.592486351102969,0.0450830909774586,202,188,149,230,138,113,146,113
AT1G35580,0.559517713328057,0.000508838132113221,True,-0.837744289823262,0.00193989229803752,3092,2904,2562,3461,5219,6227,4878,5157
F4HZZ4,0.356060606060606,0.00437114913502845,True,-1.48980526768082,0.0154731182626661,13,13,4,17,29,43,25,35
AT1G36940,1.73076923076923,0.00227009218173335,True,0.791413378188583,0.00830782934528392,48,44,41,47,34,29,22,19
AT1G42430,0.355498721227621,0.0040264386908635,True,-1.49208372458384,0.0143284007505572,132,102,174,148,379,268,530,387
AT1G43650,0.526268115942029,0.00893963688858856,True,-0.92613010337364,0.0300313598467322,159,121,149,152,331,336,211,226
AT1G44830,1.71830985915493,0.00582590074125489,True,0.780990218058204,0.0202215592338036,32,32,26,32,18,24,18,11
AT1G45201,0.527166591827571,7.80218824247836E-05,True,-0.923669149677737,0.000303357437090097,761,867,816,1078,1787,1659,1673,1562
Q9SX93,0.0945273631840796,0.0109923820293585,True,-3.40312417773534,0.0362205225129718,7,4,4,4,35,84,28,54
AT1G07407,0.397435897435897,0.00779115471996628,True,-1.33120590847537,0.026505862676545,9,6,7,9,21,27,14,16
Q3E7G5,4,0.00202236774054265,True,2,0.00743538614942294,2,2,2,2,1,1,0,0
AT1G48090,0.480589596366441,0.000519734607383526,True,-1.0571226770334,0.00198055245447385,1500,1384,1284,1440,2454,3514,2879,2822
AT1G48100,2.19130434782609,0.0018448509475526,True,1.13178987255554,0.00680830279675218,76,56,66,54,18,32,37,28
AT1G48210,0.552725420275089,0.0069521669090673,True,-0.855365130134329,0.0238409711378705,289,359,193,244,402,603,487,471
AT1G48325,0.172413793103448,0.00351256381324005,True,-2.53605290024021,0.0125952340522481,0,0,2,8,18,17,12,11
AT1G48700,2.64,0.00650463309817839,True,1.40053792958373,0.0223936635058067,16,14,13,23,8,3,7,7
AT1G48750,3.59770114942529,0.000212539615825014,True,1.84707535108389,0.000820788133160124,1958,1521,1963,2383,600,485,515,575
Q9C748,0.307692307692308,0.000105271462515599,True,-1.70043971814109,0.000408680624181005,3,4,3,2,11,10,10,8
Q8GX22,0.422066549912434,0.000112994345800477,True,-1.24445759913288,0.000438537865407333,113,99,112,158,252,308,306,276
AT1G49180,0.451882845188285,0.00333373000473514,True,-1.14597930581728,0.0119840790496522,79,45,81,119,187,215,147,168
AT1G49200,0.209022556390977,0.00263620176063761,True,-2.25826945766504,0.00957912235899522,12,21,69,37,197,96,186,186
Q9XIB2,2.22511485451761,0.0110686750648212,True,1.15387980608641,0.0364543828771417,353,483,240,377,111,181,141,220
Q9XIB3,1.927969348659,0.00193532891382175,True,0.947082115422042,0.00712608696887275,632,474,682,728,374,322,296,313
Q9XIB4,0.495495495495495,0.011762826503549,True,-1.01305615282545,0.0385884681792987,46,24,55,40,106,93,69,65
AT1G49490,2.00819672131148,0.0128701177420651,True,1.00590060143968,0.0417888527367926,76,58,42,69,18,29,40,35
Q9FX94,1.6100269179004,0.00810674344140994,True,0.687084808834792,0.0275057678539896,1274,1405,901,1205,609,799,815,749
AT1G49700,0.266666666666667,0.010495797595236,True,-1.90689059560852,0.0347429609398556,1,1,1,1,5,3,2,5
AT1G49740,2.2972972972973,0.000585921757463082,True,1.19993757050875,0.00222732178566516,431,320,393,471,144,205,184,170
AT1G49832,0.661016949152542,0.0056805142736267,True,-0.597240830499593,0.0197629752277618,19,19,18,22,31,33,31,23
AT1G50030,0.628161888701518,0.00643487305022794,True,-0.67079167919648,0.022173551287027,1254,1040,987,1189,1521,2195,1613,1787
Q9SX54,0.520408163265306,0.0125260680379089,True,-0.942284502143713,0.0408148495591854,13,7,10,21,25,28,21,24
AT1G50950,0.385416666666667,0.00456010767012027,True,-1.37550913509221,0.0160904643659795,13,5,9,10,23,32,18,23
AT1G50970,0.581532416502947,0.0114529886362775,True,-0.782068480446746,0.0376368978185441,70,44,90,92,138,144,100,127
AT1G51270,0.630693069306931,0.00776876604981869,True,-0.664990015382857,0.0264454508096262,169,123,156,189,232,292,277,209
AT1G51340,2.97395833333333,0.00100235052681774,True,1.57238443464169,0.00377100403533869,108,134,147,182,45,48,40,59
AT1G51830,34.7616580310881,0.000852437809792717,True,5.11942499108401,0.00321973588789748,1649,1753,1010,2297,15,36,125,17
F4IB68,27.8333333333333,0.00117301525181057,True,4.7987417917529,0.00439281326456813,341,442,218,502,1,11,36,6
AT1G51940,0.612612612612613,0.0102119726631784,True,-0.706953025099767,0.0338902176855694,108,97,101,102,178,207,156,125
AT1G52070,4.16268311488049,0.0063146579496054,True,2.05751373719756,0.0217965757273202,1687,1629,679,1404,399,542,242,114
Q0WMR0,0.25,0.000401212981443466,True,-2,0.0015362493484819,4,2,7,6,20,18,23,15
Q9ZU13,0.206896551724138,0.00916769462761047,True,-2.27301849440642,0.0307281895256496,1,1,2,2,4,11,8,6
AT1G52245,0.348484848484849,0.000981498698706229,True,-1.52083216330144,0.00369458453252833,60,71,64,81,172,261,180,179
Q9SSQ8,2.20567375886525,0.00708086418936293,True,1.14121941773181,0.0242459093399913,90,76,49,96,38,36,30,37
Q9SSQ9,0.626984126984127,0.0121288283698222,True,-0.673499175322814,0.0396486897821628,15,24,16,24,34,36,26,30
AT1G52700,0.295081967213115,0.0128508137795655,True,-1.76081233612057,0.0417380397872286,28,16,7,3,53,61,42,27
F4IEM5,0.32,0.00250901019336069,True,-1.64385618977472,0.00913972752590762,3,3,1,1,8,6,5,6
AT1G53025,1.57857142857143,0.0112915824782289,True,0.658619542446465,0.0371421081863555,194,138,136,195,102,107,112,99
AT1G53330,0.469387755102041,0.0046985098622454,True,-1.0911478880582,0.016548144007016,13,14,11,8,31,24,25,18
AT1G53440,0.566160520607375,0.00471949139657202,True,-0.820716943859453,0.0166117951745788,148,116,124,134,270,258,173,221
Q9C8L2,1.77405857740586,0.00180425795176942,True,0.827053646582451,0.00666208491685782,105,96,121,102,73,66,59,41
AT1G53540,202.258064516129,0.0085301792655601,True,7.66005341730253,0.0287970245341039,1079,1027,1405,2759,8,8,9,6
Q9LPH1,1.80790960451977,0.000509399997807192,True,0.854322544804365,0.00194181828269582,302,358,278,342,147,179,186,196
AT1G53780,0.502950522015434,0.00244469279355086,True,-0.991511613651695,0.00892203499069447,942,593,887,902,1578,2040,1352,1639
Q9SYF2,1.81578947368421,0.00533192413581096,True,0.860596943334584,0.0186296537570013,15,22,14,18,10,9,10,9
Q9SYG1,3.97435897435897,0.00252580216763598,True,1.99072218641199,0.00919454248486443,109,60,77,64,27,24,12,15
AT1G54120,1.78571428571429,0.00457132513448522,True,0.836501267717121,0.0161283844874609,102,81,67,100,51,55,48,42
AT1G54460,0.611341191462249,0.010682113782059,True,-0.709950317386735,0.0352830022559437,521,370,482,546,874,946,670,649
A0A1P8AVS4,2.82352941176471,0.000811521064737919,True,1.49749965947082,0.00306789525764654,12,10,13,13,2,4,7,4
AT1G54920,0.661705294492877,0.00315509007923032,True,-0.59573927187179,0.0113693412173527,822,730,700,860,1158,1383,1135,1027
AT1G55152,0.546365914786967,0.000815059089866566,True,-0.87206061144542,0.0030809305535093,96,112,96,132,188,235,189,186
AT1G55210,1.91735880398671,0.0039336976394222,True,0.939120340289664,0.0140129287296614,1326,1265,814,1212,596,649,664,499
AT1G55265,2.2033426183844,0.0035066492767386,True,1.13969385064974,0.0125766583816202,210,193,144,244,77,94,117,71
AT1G08043,2,0.000447821656053282,True,1,0.00171108125122087,9,8,7,8,4,3,5,4
Q94CA5,0.554455445544555,0.00437032990433517,True,-0.850856560694191,0.0154718168198317,55,43,68,58,92,125,102,85
