,FC.avg,log2FC,p.value,FDR,is.DEP,C61,C62,C63,C64,I891,I892,I893,I894
Q9FIY7, 0.4182472,-1.2575721, 0.0032322, 0.0792527,TRUE,1.80902400203525E-06,1.06114925647924E-06,1.16561046463882E-06,1.15213014462114E-06,3.7316302536917E-06,3.59934245155328E-06,2.30430513328051E-06,2.76866316285751E-06
Q9FIY6, 2.0500363, 1.0356494, 0.0098148, 0.1154991,TRUE,2.33268884472966E-05,2.96060642557709E-05,1.55767943910824E-05,2.50588306455097E-05,1.28331674578178E-05,1.04552328354643E-05,8.1151615563357E-06,1.42388391232672E-05
Q9XF19, 0.478124,-1.0645432, 0.0028158, 0.0750463,TRUE,0.000118157830869776,0.000119909865982155,5.11808958564137E-05,7.65206437719205E-05,0.000193680711703803,0.000212018410122448,0.000157494246500737,0.000201815768406864
Q9FKU8, 0.1209003,-3.0481107, 0.0141269, 0.1308033,TRUE,1.61860042287364E-06,3.07733284378981E-06,2.86104386774984E-06,2.40027113462737E-06,2.44831350790992E-05,5.57041093692769E-06,3.01563410920623E-05,2.21493053028601E-05
Q9FI25, 2.2462075, 1.1674912, 0.0188887, 0.1473294,TRUE,1.69476985453828E-05,1.84639970627389E-05,3.06237658436927E-05,3.11075139047707E-05,8.28239885575474E-06,9.34115064807875E-06,1.62303231126714E-05,9.39367858826656E-06
A8MS31, 2.0444861, 1.0317382, 0.0031227, 0.0784219,TRUE,3.61804800407049E-06,3.92625224897321E-06,2.96700845544428E-06,4.80054226925473E-06,2.00233818490774E-06,1.79967122577664E-06,2.20411795357266E-06,1.48321240867367E-06
Q8GWN6, 0.3135474,-1.6732445, 0.0317292, 0.1829025,TRUE,6.66482527065617E-07,2.12229851295849E-07,3.17893763083315E-07,1.92021690770189E-07,6.37107604288826E-07,1.79967122577664E-06,1.10205897678633E-06,8.89927445204201E-07
Q8GZ89, 2.0163598, 1.0117531, 0.0203468, 0.1512659,TRUE,2.57071831868167E-06,1.80395373601472E-06,1.48350422772214E-06,2.30426028924227E-06,1.36523058061891E-06,1.28547944698331E-06,1.00187179707848E-06,3.95523308979645E-07
Q9FK78, 0.3836204,-1.3822485, 0.048729, 0.2246699,TRUE,9.52117895808025E-08,3.18344776943773E-07,2.11929175388877E-07,2.88032536155284E-07,7.28122976330087E-07,2.57095889396663E-07,9.01684617370634E-07,4.94404136224556E-07
Q9FJ55, 2.3558395, 1.2362412, 0.0102639, 0.117703,TRUE,9.42596716849945E-06,1.35827104829343E-05,6.46383984936074E-06,1.16173122915965E-05,4.186707113898E-06,4.1135342303466E-06,3.40636411006684E-06,5.73508798020485E-06
Q9FJ45, 6.1617715, 2.6233452, 0.0307258, 0.180082,TRUE,4.76058947904012E-07,1.06114925647924E-07,2.11929175388877E-07,3.84043381540379E-07,9.10153720412609E-08,0,1.00187179707848E-07,0
Q8LET2, 2.1239945, 1.08678, 0.0008211, 0.0549533,TRUE,2.71353600305287E-05,2.71654209658687E-05,2.70209698620818E-05,3.70601863186466E-05,1.2924182829859E-05,1.34546848784254E-05,1.43267666982223E-05,1.50298857412265E-05
Q6DBD7, 4.5818045, 2.1959159, 0.0032954, 0.0797881,TRUE,4.76058947904012E-07,9.5503433083132E-07,9.53681289249946E-07,6.72075917695663E-07,1.82030744082522E-07,8.56986297988876E-08,3.00561539123545E-07,9.88808272449112E-08
A0MFM6,0,-∞, 0.0112515, 0.1214877,TRUE,0,0,0,0,2.73046116123783E-07,4.28493148994438E-07,2.00374359415696E-07,9.88808272449112E-08
AT5G06885, 5.0415632, 2.3338711, 0.0235321, 0.1617913,TRUE,1.90423579161605E-07,1.06114925647924E-07,1.05964587694438E-07,9.60108453850947E-08,0,0,0,9.88808272449112E-08
F4KIX1, 0.1843343,-2.4396034, 0.0302489, 0.1788411,TRUE,0,0,1.05964587694438E-07,0,9.10153720412609E-08,8.56986297988876E-08,2.00374359415696E-07,1.97761654489822E-07
Q9FGL2, 2.2096732, 1.143833, 0.0004729, 0.0484993,TRUE,0.00029191934685474,0.000300199124657978,0.000292780155799733,0.000324996711628546,0.000110765707774215,0.000192307725268704,0.00015458881828921,8.98826719656243E-05
Q8L7D5, 0.283936,-1.8163622, 0.004356, 0.0850135,TRUE,2.16130762348422E-05,2.5255352304206E-05,1.27157505233326E-05,2.45787764185842E-05,8.73747571596105E-05,4.61915614616004E-05,9.79830617542755E-05,6.48658226726617E-05
Q9FI37, 0.2148109,-2.2188607, 0.0014129, 0.0631992,TRUE,2.30412530785542E-05,1.94190313935702E-05,7.20559196322181E-06,1.61298220246959E-05,8.5827495834909E-05,5.30474518455114E-05,9.97864309890168E-05,6.76344858355193E-05
Q9FI31, 0.2457553,-2.0247058, 0.014761, 0.133066,TRUE,1.02828732747267E-05,9.5503433083132E-06,5.93401691088855E-06,9.60108453850947E-06,4.51436245324654E-05,1.55971506233975E-05,3.165914878768E-05,5.15169109945987E-05
Q9LV60, 2.3296813, 1.2201326, 0.0011065, 0.0604141,TRUE,2.43742181326854E-05,2.28147090143038E-05,1.72722277941935E-05,1.73779630147021E-05,6.64412215901205E-06,9.6839451672743E-06,8.61609745487494E-06,1.01847252062259E-05
Q9FJL3, 13.2223335, 3.7249049, 0.0017119, 0.0656818,TRUE,0.000626969634389584,0.000591590710487179,0.000293733837088983,0.000379818904343435,3.41307645154728E-05,1.97106848537441E-05,2.79522231384896E-05,6.13061128918449E-05
AT5G49138, 0.1249213,-3.0009084, 0.0071013, 0.1035887,TRUE,0,0,1.05964587694438E-07,1.92021690770189E-07,8.19138348371348E-07,7.71287668189988E-07,3.00561539123545E-07,4.94404136224556E-07
Q9FH21, 0.4986301,-1.0039583, 0.0332301, 0.1871153,TRUE,7.6169431664642E-07,1.06114925647924E-06,2.11929175388877E-07,4.80054226925474E-07,1.27421520857765E-06,1.28547944698331E-06,9.01684617370634E-07,1.58209323591858E-06
Q00917, 0.4225722,-1.2427303, 0.042827, 0.2110596,TRUE,1.23775326455043E-06,4.24459702591698E-07,9.53681289249946E-07,7.68086763080758E-07,3.00350727736161E-06,2.31386300456997E-06,1.60299487532557E-06,1.08768909969402E-06
Q9FJ06, 2.3500346, 1.232682, 0.0100514, 0.1170576,TRUE,7.23609600814099E-06,9.5503433083132E-06,1.29276796987215E-05,1.49776918800748E-05,5.00584546226935E-06,5.05621915813437E-06,4.30804872743747E-06,4.64739888051083E-06
Q5MAU8, 2.0857536, 1.0605687, 0.0001562, 0.0382924,TRUE,0.000130059304567376,0.000114285774922815,0.000111898604605327,0.000130478738878344,5.73396843859944E-05,4.37063011974327E-05,6.12143668014952E-05,7.10953147890912E-05
Q9FGN8, 3.3902357, 1.7613856, 0.0431742, 0.2118803,TRUE,4.76058947904012E-07,2.12229851295849E-07,3.17893763083315E-07,1.92021690770189E-07,1.82030744082522E-07,1.71397259597775E-07,0,0
F4KBY8, 2.0207479, 1.0148893, 0.0128266, 0.1261248,TRUE,2.28508294993926E-06,3.28956269508566E-06,4.45051268316641E-06,3.93644466078888E-06,1.72929206878396E-06,1.19978081718443E-06,1.90355641444912E-06,2.07649737214314E-06
Q9FHN4, 0.3640529,-1.4577799, 0.0040896, 0.0834375,TRUE,3.8084715832321E-06,4.03236717462113E-06,2.96700845544428E-06,3.74442297001869E-06,9.73864480841492E-06,1.37974793976209E-05,9.31740771282988E-06,7.11941956163361E-06
Q9FJ90, 0.3382122,-1.5639996, 0.0008713, 0.0558228,TRUE,3.42762442490889E-06,3.39567762073358E-06,1.27157505233326E-06,1.24814099000623E-06,6.64412215901205E-06,8.14136983089432E-06,6.41197950130228E-06,6.42725377091923E-06
Q9LTJ6, 0.4692217,-1.0916584, 0.0082553, 0.1098485,TRUE,1.03780850643075E-05,1.14604119699758E-05,1.07024233571383E-05,8.92900862081381E-06,2.22987661501089E-05,3.00802190594095E-05,1.582957439384E-05,2.01716887579619E-05
F4KG50, 0.1196955,-3.0625596, 0.0026043, 0.0730951,TRUE,9.52117895808025E-08,1.06114925647924E-07,0,9.60108453850947E-08,5.46092232247565E-07,9.42684927787764E-07,5.00935898539241E-07,4.94404136224556E-07
Q9FHC8, 2.5922213, 1.3741889, 0.0146405, 0.1326001,TRUE,1.99944758119685E-06,3.50179254638151E-06,1.69543340311101E-06,2.78431451616775E-06,1.45624595266017E-06,5.99890408592213E-07,1.10205897678633E-06,6.92165790714378E-07
Q9FHC1, 0.1570634,-2.6705811, 0.0256096, 0.1654074,TRUE,1.90423579161605E-07,1.06114925647924E-07,0,0,1.82030744082522E-07,5.14191778793326E-07,4.00748718831393E-07,7.9104661795929E-07
P27323, 2.4046599, 1.2658328, 0.0281223, 0.1726249,TRUE,0.000253834631022419,0.000232922261797194,0.000137859928590464,0.000143632224696102,6.02521762913147E-05,3.59077258857339E-05,7.21347693896507E-05,0.000151188784857469
Q6NQN5, ∞, ∞, 0.0022843, 0.0704947,TRUE,9.52117895808025E-08,2.12229851295849E-07,2.11929175388877E-07,2.88032536155284E-07,0,0,0,0
Q9FK12, 0.4990566,-1.0027246, 0.0068224, 0.1020035,TRUE,1.05685086434691E-05,9.65645823396113E-06,1.47290776895269E-05,1.19053448277517E-05,2.7213596240337E-05,2.8966136872024E-05,1.84344410662441E-05,1.92817613127577E-05
Q9FHZ4, 0.1663843,-2.5874085, 0.0366117, 0.1960862,TRUE,9.52117895808025E-08,2.12229851295849E-07,1.05964587694438E-07,9.60108453850947E-08,8.19138348371348E-07,2.57095889396663E-07,6.01123078247089E-07,1.38433158142876E-06
Q9FN34, 0.4872873,-1.0371556, 0.000189, 0.0414539,TRUE,2.38029473952006E-06,2.01618358731056E-06,2.64911469236096E-06,1.63218437154661E-06,4.64178397410431E-06,4.1135342303466E-06,4.20786154772962E-06,4.84516053500065E-06
F4JYT5, 0.2170254,-2.2040643, 0.0143776, 0.1319026,TRUE,9.52117895808025E-08,0,1.05964587694438E-07,0,2.73046116123783E-07,2.57095889396663E-07,1.00187179707848E-07,2.96642481734734E-07
Q9FL70, 2.5727276, 1.3632987, 0.0036284, 0.0807464,TRUE,6.06499099629712E-05,7.65088613921535E-05,5.96580628719688E-05,9.65869104574053E-05,2.50292273113468E-05,1.91107944451519E-05,2.99559667326466E-05,3.99478542069441E-05
Q6NLH4, 0.4534793,-1.1408914, 0.0022315, 0.0703947,TRUE,8.85469643101463E-06,4.24459702591698E-06,5.72208773549967E-06,3.6484121246336E-06,1.2560121341694E-05,1.24263013208387E-05,1.07200282287398E-05,1.38433158142876E-05
Q8GYV1, 2.2439884, 1.1660652, 0.010059, 0.1170959,TRUE,2.38029473952006E-06,1.91006866166264E-06,3.17893763083315E-06,3.74442297001869E-06,1.18319983653639E-06,1.02838355758665E-06,1.30243333620203E-06,1.48321240867367E-06
F4K1T9, 0.4881737,-1.0345334, 0.0253216, 0.1652088,TRUE,3.33241263532809E-06,3.60790747202943E-06,6.3578752616663E-07,1.15213014462114E-06,4.45975323002178E-06,4.45632874954216E-06,4.90917180568456E-06,4.05411391704136E-06
Q5XF78,0,-∞, 0.0416803, 0.2086875,TRUE,0,0,0,0,9.10153720412609E-08,1.71397259597775E-07,0,1.97761654489822E-07
AT5G08495, 0.2800825,-1.8360761, 0.0153355, 0.1347769,TRUE,3.8084715832321E-07,0,3.17893763083315E-07,9.60108453850947E-08,8.19138348371348E-07,4.28493148994438E-07,6.01123078247089E-07,9.88808272449112E-07
Q9FE63, 2.5141903, 1.3300939, 0.0038756, 0.0825701,TRUE,1.24727444350851E-05,1.25215612264551E-05,2.01332716619433E-05,1.54577461070002E-05,6.00701455472322E-06,3.94213697074883E-06,8.21534873604355E-06,5.93284963469467E-06
Q9LU77, 0.4850028,-1.043935, 0.0019253, 0.0682393,TRUE,8.35007394623638E-05,6.34567255374588E-05,6.98306632906349E-05,6.85517436049576E-05,0.000144441395429481,0.000186737314331776,0.000125734910533349,0.000131412619408487
Q8GWP9, 2.3458479, 1.2301095, 0.0029692, 0.0759823,TRUE,5.71270737484815E-07,4.24459702591698E-07,7.41752113861069E-07,6.72075917695663E-07,2.73046116123783E-07,2.57095889396663E-07,2.00374359415696E-07,2.96642481734734E-07
Q9FGT7, ∞, ∞, 0.0454073, 0.2172271,TRUE,1.90423579161605E-07,0,1.05964587694438E-07,9.60108453850947E-08,0,0,0,0
Q94AT2, 0.4806651,-1.0568959, 0.0105708, 0.1190462,TRUE,1.14254147496963E-06,9.5503433083132E-07,8.47716701555507E-07,1.53617352616152E-06,2.63944578919657E-06,1.79967122577664E-06,3.00561539123545E-06,1.87873571765331E-06
AT5G58595, 0.2724222,-1.8760836, 0.0174802, 0.1424399,TRUE,0,2.12229851295849E-07,5.29822938472192E-07,1.15213014462114E-06,2.45741504511404E-06,1.71397259597775E-06,1.00187179707848E-06,1.7798548904084E-06
A0A178UJA7, 0.2720803,-1.8778958, 0.0145054, 0.1320414,TRUE,9.52117895808025E-08,0,2.11929175388877E-07,2.88032536155284E-07,6.37107604288826E-07,2.57095889396663E-07,6.01123078247089E-07,6.92165790714378E-07
Q9FIF5, 0.4501119,-1.1516443, 0.0347767, 0.1911547,TRUE,3.61804800407049E-06,4.03236717462113E-06,8.90102536633283E-06,4.22447719694417E-06,7.73630662350718E-06,8.56986297988876E-06,1.43267666982223E-05,1.55242898774511E-05
Q9LTH2, 4.0942241, 2.0335901, 0.0028265, 0.075109,TRUE,3.11342551929224E-05,4.29765448874094E-05,3.11535887821649E-05,5.7798528921827E-05,9.19255257616735E-06,1.12265205036543E-05,9.71815643166127E-06,9.6903210700013E-06
A0A1P8BH47, 0.3656514,-1.4514591, 0.0074762, 0.1062417,TRUE,0,1.06114925647924E-07,1.05964587694438E-07,9.60108453850947E-08,2.73046116123783E-07,1.71397259597775E-07,2.00374359415696E-07,1.97761654489822E-07
Q9LVG8, 2.4186027, 1.2741738, 0.0184565, 0.1460278,TRUE,1.50434627537668E-05,1.83578821370909E-05,7.94734407708288E-06,1.65138654062363E-05,4.09569174185674E-06,4.02783560054772E-06,6.01123078247089E-06,9.78920189724621E-06
Q9LVG4, 2.2866106, 1.1932107, 0.0139288, 0.1300409,TRUE,2.47550652910086E-06,1.27337910777509E-06,1.58946881541658E-06,1.63218437154661E-06,7.28122976330087E-07,4.28493148994438E-07,1.00187179707848E-06,8.89927445204201E-07
Q9LST3, 0.349197,-1.5178868, 0.0368937, 0.1965816,TRUE,9.52117895808025E-08,5.30574628239622E-07,5.29822938472192E-07,3.84043381540379E-07,1.09218446449513E-06,4.28493148994438E-07,1.60299487532557E-06,1.28545075418385E-06
Q38876, 0.2483543,-2.0095286, 0.0336514, 0.1882689,TRUE,9.52117895808025E-08,0,2.11929175388877E-07,0,1.82030744082522E-07,2.57095889396663E-07,5.00935898539241E-07,2.96642481734734E-07
Q9FLK4, 2.3982295, 1.2619697, 0.0073013, 0.1050858,TRUE,2.57071831868167E-06,3.39567762073358E-06,2.22525634158321E-06,3.5524012792485E-06,1.18319983653639E-06,4.28493148994438E-07,1.70318205503342E-06,1.58209323591858E-06
Q9FKH0, 0.4374595,-1.1927785, 0.0014165, 0.0631486,TRUE,1.04732968538883E-06,1.37949403342302E-06,5.29822938472192E-07,8.64097608465852E-07,2.00233818490774E-06,2.0567671151733E-06,2.10393077386481E-06,2.57090150836769E-06
Q8L7R8, 0.3285304,-1.6059013, 0.0460336, 0.2186332,TRUE,0,2.12229851295849E-07,3.17893763083315E-07,1.92021690770189E-07,7.28122976330087E-07,7.71287668189988E-07,5.00935898539241E-07,1.97761654489822E-07
AT5G09020, 0.3413603,-1.5506329, 0.036771, 0.1964713,TRUE,1.90423579161605E-07,1.06114925647924E-07,2.11929175388877E-07,9.60108453850947E-08,3.64061488165044E-07,5.14191778793326E-07,2.00374359415696E-07,6.92165790714378E-07
A0A1P8BG95, 0.4572834,-1.1288397, 0.0044907, 0.0857206,TRUE,1.14254147496963E-06,1.69783881036679E-06,1.90736257849989E-06,1.7281952169317E-06,4.73279934614557E-06,3.25654793235773E-06,3.20598975065114E-06,2.96642481734734E-06
F4K529, 0.4854266,-1.0426751, 0.006511, 0.1005241,TRUE,2.47550652910086E-06,1.48560895907094E-06,2.54315010466652E-06,2.40027113462737E-06,4.91483009022809E-06,5.65610956672658E-06,4.60861026656102E-06,3.16418647183716E-06
F4K553,0,-∞, 0.0247936, 0.1643076,TRUE,0,0,0,0,9.10153720412609E-08,8.56986297988876E-08,1.00187179707848E-07,0
Q9FIS1, 0.4537644,-1.1399848, 0.0016076, 0.0653011,TRUE,9.90202611640346E-06,8.17084927489018E-06,9.00698995402726E-06,9.31305200235419E-06,2.10245509415313E-05,2.45098081224819E-05,1.97368744024461E-05,1.49310049139816E-05
Q9FM20, 3.5828535, 1.841109, 0.0488888, 0.2249834,TRUE,6.66482527065617E-07,1.48560895907094E-06,1.27157505233326E-06,3.84043381540379E-07,3.64061488165044E-07,0,5.00935898539241E-07,1.97761654489822E-07
AT5G09125, 0.4880163,-1.0349989, 0.0206825, 0.1527095,TRUE,1.90423579161605E-07,2.12229851295849E-07,3.17893763083315E-07,9.60108453850947E-08,3.64061488165044E-07,5.14191778793326E-07,3.00561539123545E-07,4.94404136224556E-07
Q9FFQ7, 0.4816553,-1.0539271, 0.0176441, 0.1429122,TRUE,6.03642745942288E-05,5.58164508908083E-05,4.85317811640528E-05,7.27762208019018E-05,0.00013206330483187,7.73858627083955E-05,0.00016901577216714,0.000114602878776852
B2GVM7, 0.0551913,-4.1794154, 0.025782, 0.1656878,TRUE,9.52117895808025E-08,0,2.11929175388877E-07,1.92021690770189E-07,3.36756876552665E-06,6.85589038391101E-07,3.60673846948253E-06,1.38433158142876E-06
Q9FFN9, 0.1121935,-3.1559396, 0.0117163, 0.1225325,TRUE,0,0,0,9.60108453850947E-08,2.73046116123783E-07,8.56986297988876E-08,2.00374359415696E-07,2.96642481734734E-07
Q8VYI9, 0.461365,-1.1160194, 0.0004313, 0.0470976,TRUE,6.47440169149457E-06,4.56294180286075E-06,8.79506077863839E-06,7.48884594003739E-06,1.48355056427255E-05,1.2940493099632E-05,1.50280769561772E-05,1.64142173226553E-05
A8MQN2, 2.4362663, 1.2846718, 0.0006387, 0.0511173,TRUE,0.000120062066661392,0.000122350509272057,0.000146972883132186,0.000132206934095275,4.20491018830625E-05,3.23083834341806E-05,6.21160514188659E-05,7.76214493872553E-05
Q9FMG6, 2.2827809, 1.1907924, 0.0000001, 0.0003783,TRUE,3.25624320366345E-05,3.26833970995607E-05,3.04118366683038E-05,3.22596440493918E-05,1.45624595266017E-05,1.3711780767822E-05,1.33248949011438E-05,1.4436600777757E-05
Q9FGF1, 2.3464301, 1.2304675, 0.004705, 0.0875193,TRUE,6.66482527065617E-07,9.5503433083132E-07,6.3578752616663E-07,1.05611929923604E-06,2.73046116123783E-07,3.4279451919555E-07,4.00748718831393E-07,3.95523308979645E-07
Q93WU9, 0.2942003,-1.7651294, 0.0301138, 0.1783159,TRUE,6.66482527065617E-07,4.24459702591698E-07,5.29822938472192E-07,2.88032536155284E-07,7.28122976330087E-07,2.57095889396663E-06,1.90355641444912E-06,1.28545075418385E-06
Q9LV88, 2.1841045, 1.1270419, 0.0247419, 0.1642476,TRUE,3.33241263532809E-06,2.97121791814189E-06,1.80139799080545E-06,1.8242060623168E-06,9.10153720412609E-07,9.42684927787764E-07,1.80336923474127E-06,8.89927445204201E-07
Q9LV80, 0.4737571,-1.0777806, 0.0114066, 0.122087,TRUE,9.52117895808025E-07,1.06114925647924E-06,1.48350422772214E-06,1.53617352616152E-06,2.82147653327909E-06,1.62827396617886E-06,3.30617693035899E-06,2.86754399010242E-06
Q9FJQ5,0,-∞, 0.0422496, 0.2100179,TRUE,0,0,0,0,9.10153720412609E-08,1.71397259597775E-07,0,9.88808272449112E-08
Q37001, 2.2375481, 1.1619187, 0.0453679, 0.2170768,TRUE,7.14088421856019E-06,6.89747016711509E-06,2.43718551697208E-06,8.25693270311814E-06,2.54843041715531E-06,3.34224656215662E-06,1.60299487532557E-06,3.5597097808168E-06
Q9FKY4, 0.3984128,-1.3276639, 0.0128807, 0.1262879,TRUE,7.6169431664642E-07,2.22841343860641E-06,1.48350422772214E-06,2.01622775308699E-06,4.00467636981548E-06,2.7423561535644E-06,3.80711282889823E-06,5.73508798020485E-06
Q67ZW1, 2.8189341, 1.4951497, 0.0016519, 0.06533,TRUE,2.85635368742407E-07,3.18344776943773E-07,4.23858350777754E-07,2.88032536155284E-07,1.82030744082522E-07,8.56986297988876E-08,1.00187179707848E-07,9.88808272449112E-08
Q9FKW8, 2.2987693, 1.2008617, 0.000313, 0.0446612,TRUE,0.000102828732747267,9.23199853136943E-05,7.31155655091625E-05,9.11142922704549E-05,3.48588874918029E-05,3.30796711023706E-05,4.52846052279474E-05,4.31120406787813E-05
Q9FJZ3, 0.4026877,-1.3122667, 0.0012768, 0.0619395,TRUE,1.71381221245444E-05,1.37949403342302E-05,1.19739984094715E-05,1.10412472192859E-05,3.40397491434316E-05,2.55381916800685E-05,3.2961582123882E-05,4.14310666156178E-05
Q9FL02, 0.297272,-1.7501447, 0.021218, 0.1545065,TRUE,1.90423579161605E-07,2.12229851295849E-07,2.11929175388877E-07,0,4.55076860206305E-07,5.14191778793326E-07,8.01497437662785E-07,2.96642481734734E-07
AT3G01045, 2.0880804, 1.0621772, 0.0095732, 0.1148618,TRUE,8.56906106227222E-07,7.42804479535471E-07,6.3578752616663E-07,6.72075917695663E-07,4.55076860206305E-07,3.4279451919555E-07,1.00187179707848E-07,4.94404136224556E-07
Q9SGI8, 14.0889667, 3.8164939, 0.0275622, 0.1710163,TRUE,3.8084715832321E-07,6.36689553887547E-07,1.05964587694438E-07,2.88032536155284E-07,0,0,1.00187179707848E-07,0
Q9S839, 3.0554499, 1.6113848, 0.0268748, 0.1692827,TRUE,2.85635368742407E-07,6.36689553887547E-07,5.29822938472192E-07,2.88032536155284E-07,0,1.71397259597775E-07,2.00374359415696E-07,1.97761654489822E-07
Q96305, 2.4934602, 1.3181492, 0.0174646, 0.142356,TRUE,2.38029473952006E-06,1.69783881036679E-06,3.49683139391647E-06,3.36037958847831E-06,1.18319983653639E-06,1.71397259597775E-06,4.00748718831393E-07,1.08768909969402E-06
Q9SRU3,0,-∞, 0.0248967, 0.1643048,TRUE,0,0,0,0,0,8.56986297988876E-08,1.00187179707848E-07,9.88808272449112E-08
Q9M880, 3.6978412, 1.8866833, 0.0146427, 0.1325756,TRUE,6.72195234440466E-05,5.80448643294147E-05,2.19346696527487E-05,4.17647177425162E-05,9.64762943637366E-06,9.94104105667096E-06,1.28239590026046E-05,1.86884763492882E-05
Q84J95, 0.12367,-3.015432, 0.0084207, 0.1107916,TRUE,5.71270737484815E-06,6.36689553887547E-06,1.48350422772214E-06,4.80054226925473E-06,4.8147131809827E-05,1.51686574744031E-05,3.31619564832977E-05,5.20113151308233E-05
Q9SCW5, 0.4201355,-1.2510734, 0.0000222, 0.0230047,TRUE,6.47440169149457E-06,5.83632091063585E-06,6.8876982001385E-06,5.76065072310568E-06,1.56546439910969E-05,1.51686574744031E-05,1.57293872141322E-05,1.28545075418385E-05
Q9SRW1, 8.3966526, 3.0698143, 0.0473467, 0.2220158,TRUE,1.90423579161605E-07,2.12229851295849E-07,7.41752113861069E-07,3.84043381540379E-07,1.82030744082522E-07,0,0,0
Q6NMM4, 30.7374974, 4.9419278, 0.0416576, 0.2086902,TRUE,9.52117895808025E-08,6.36689553887547E-07,1.48350422772214E-06,8.64097608465852E-07,0,0,1.00187179707848E-07,0
F4J3L8, 0.4958909,-1.0119054, 0.0052407, 0.0914907,TRUE,2.28508294993926E-06,2.01618358731056E-06,3.17893763083315E-06,3.16835789770813E-06,5.36990695043439E-06,3.85643834094994E-06,6.51216668101013E-06,5.73508798020485E-06
Q6S491, 3.927946, 1.9737751, 0.009733, 0.1154438,TRUE,7.6169431664642E-07,3.18344776943773E-07,5.29822938472192E-07,5.76065072310568E-07,2.73046116123783E-07,8.56986297988876E-08,0,1.97761654489822E-07
AT3G05152, 0.0778812,-3.6825811, 0.0287355, 0.1742478,TRUE,0,0,0,9.60108453850947E-08,1.82030744082522E-07,2.57095889396663E-07,2.00374359415696E-07,5.93284963469467E-07
AT3G01635, ∞, ∞, 0.0463686, 0.2192401,TRUE,9.52117895808025E-08,0,1.05964587694438E-07,1.92021690770189E-07,0,0,0,0
Q9M9W9, 2.2724142, 1.1842258, 0.0058429, 0.0960362,TRUE,8.47384927269142E-06,8.70142390312981E-06,1.36694318125826E-05,1.19053448277517E-05,4.45975323002178E-06,2.99945204296107E-06,6.21160514188659E-06,5.14180301673538E-06
AT3G06962, 2.1124556, 1.078921, 0.0150777, 0.1342164,TRUE,8.56906106227222E-07,1.27337910777509E-06,1.05964587694438E-06,7.68086763080758E-07,5.46092232247565E-07,4.28493148994438E-07,7.01310257954937E-07,1.97761654489822E-07
A0A1I9LNF2, 0.0229619,-5.4446128, 0.0008193, 0.0549697,TRUE,0,0,0,9.60108453850947E-08,1.36523058061891E-06,1.02838355758665E-06,6.01123078247089E-07,1.18656992693893E-06
Q9SSE5, 0.3067101,-1.7050524, 0.0000758, 0.0309932,TRUE,6.18876632275216E-06,7.95861942359434E-06,3.92068974469422E-06,6.52873748618644E-06,1.81120590362109E-05,2.09104656709286E-05,1.81338795271205E-05,2.30392327480643E-05
Q9S7W4, 0.4135592,-1.2738341, 0.0002999, 0.0446959,TRUE,8.35959512519446E-05,9.94296853321052E-05,8.73148202602172E-05,9.05382271981443E-05,0.000168105392160209,0.000240898848364673,0.000232033508203376,0.000231578897407582
Q9SR86, 0.2612367,-1.9365704, 0.0095158, 0.1145805,TRUE,6.66482527065617E-07,6.36689553887547E-07,7.41752113861069E-07,1.24814099000623E-06,4.00467636981548E-06,1.54257533637998E-06,2.9054282115276E-06,4.15299474428627E-06
O65719, 0.4415934,-1.1792096, 0.0003596, 0.0440897,TRUE,0.000257357467236909,0.000229208239399517,0.000187769249394545,0.000149680907955363,0.000453711629625686,0.000414095779188225,0.000454749608693923,0.000543449026538032
Q1PER6, 3.7410107, 1.9034281, 0.047472, 0.2221013,TRUE,5.61749558526735E-06,4.3507119515649E-06,3.28490221852759E-06,1.10412472192859E-05,2.093353556949E-06,4.28493148994438E-07,1.30243333620203E-06,2.6697823356126E-06
Q39256, ∞, ∞, 0, 0.0002852,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,9.60108453850947E-08,0,0,0,0
B3H7G1, 3.7555523, 1.9090251, 0.001137, 0.060609,TRUE,0.000101590979482716,8.51041703696354E-05,0.000128005221934882,0.000143248181314561,2.35729813586866E-05,2.00534793729397E-05,3.02565282717701E-05,4.80560820410268E-05
F4J2K4, 0.4500634,-1.1518, 0.0023511, 0.0711722,TRUE,5.90313095400975E-06,2.65287314119811E-06,6.14594608627743E-06,5.76065072310568E-06,1.40163672943542E-05,1.11408218738554E-05,1.05196538693241E-05,9.78920189724621E-06
A0A384L851, 0.4953262,-1.0135492, 0.0431153, 0.2116297,TRUE,1.14254147496963E-06,1.59172388471887E-06,1.48350422772214E-06,1.7281952169317E-06,3.54959950960918E-06,1.28547944698331E-06,3.80711282889823E-06,3.36194812632698E-06
O82133, 0.4519181,-1.1458669, 0.0114858, 0.1222556,TRUE,4.76058947904012E-07,7.42804479535471E-07,5.29822938472192E-07,8.64097608465852E-07,9.10153720412609E-07,1.88536985557553E-06,1.50280769561772E-06,1.48321240867367E-06
Q9CAY6, 4.4311432, 2.147679, 0.0144707, 0.1321275,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,9.60108453850947E-08,9.10153720412609E-08,0,0,0
