,FC.avg,log2FC,p.value,FDR,is.DEP,C61,C62,C63,C64,I861,I862,I863,I864
O82229, 2.1938136, 1.1334409, 0.0490335, 0.6226608,TRUE,5.71270737484815E-07,4.24459702591698E-07,7.41752113861069E-07,9.60108453850947E-07,3.29725912038359E-07,5.62532415930468E-07,2.1016553898844E-07,1.27211621748455E-07
Q9ZUI0, 6.347868, 2.6662721, 0.0070999, 0.5189675,TRUE,7.6169431664642E-07,5.30574628239622E-07,1.05964587694438E-06,4.80054226925474E-07,1.64862956019179E-07,2.81266207965234E-07,0,0
Q94CB8, 0.3505563,-1.5122819, 0.0364393, 0.6100815,TRUE,4.76058947904012E-07,1.06114925647924E-07,0,1.15213014462114E-06,1.48376660417262E-06,1.50008644248125E-06,9.45744925447978E-07,1.01769297398764E-06
Q9ZQH2, 2.0230604, 1.0165394, 0.0490935, 0.622836,TRUE,1.39009212787972E-05,7.95861942359434E-06,1.65304756803324E-05,1.19053448277517E-05,2.14321842824933E-06,1.05943605000238E-05,7.67104217307805E-06,4.45240676119593E-06
Q9ZV35, 2.1520884, 1.1057373, 0.0021101, 0.3979945,TRUE,0.000209751572446508,0.000193978084084406,0.000246049772626486,0.00024309946051506,6.03398419030197E-05,0.000151883752301226,8.93203540700868E-05,0.000113345554977873
Q9ZW27, 0.3843516,-1.3795015, 0.0042888, 0.4986104,TRUE,1.52338863329284E-06,1.91006866166264E-06,2.22525634158321E-06,1.8242060623168E-06,3.79184798844113E-06,6.75038899116562E-06,4.72872462723989E-06,4.19798351769902E-06
Q8VYM0, 0.4895973,-1.0303324, 0.016099, 0.5720982,TRUE,4.09410695197451E-06,3.50179254638151E-06,1.3775396400277E-06,3.5524012792485E-06,8.57287371299733E-06,6.3753673805453E-06,5.67446955268787E-06,4.96125324818975E-06
O48851, 0.2814,-1.8293055, 0.0152125, 0.5682998,TRUE,5.71270737484815E-07,6.36689553887547E-07,6.3578752616663E-07,2.30426028924227E-06,4.94588868057539E-06,2.06261885841172E-06,3.15248308482659E-06,4.57961838294438E-06
P93007, 0.4198392,-1.2520911, 0.0109754, 0.5343493,TRUE,3.7132597936513E-06,5.73020598498792E-06,3.07297304313871E-06,2.97633620693794E-06,8.24314780095898E-06,6.56287818585546E-06,9.24728371549134E-06,1.2848373796594E-05
O22971, 0.2232486,-2.163277, 0.0390385, 0.6100493,TRUE,3.52283621448969E-06,6.89747016711509E-06,2.22525634158321E-06,5.18458565079511E-06,1.15404069213426E-05,1.37820441902965E-05,3.69891348619654E-05,1.75552038012868E-05
A0A178VYI2, 0.4612185,-1.1164776, 0.0030549, 0.4527283,TRUE,3.9036833728129E-06,3.07733284378981E-06,4.1326189200831E-06,8.16092185773305E-06,9.72691440513159E-06,1.10631375132992E-05,1.08235252579046E-05,1.01769297398764E-05
Q0WMV5, 0.4943976,-1.0162564, 0.0130615, 0.5504626,TRUE,4.66537768945932E-06,4.88128657980453E-06,4.45051268316641E-06,7.48884594003739E-06,7.2539700648439E-06,1.14381591239195E-05,1.40810911122255E-05,1.06857762268702E-05
AT2G08750, 2.7235092, 1.4454667, 0.0063388, 0.5118828,TRUE,6.66482527065617E-07,6.36689553887547E-07,9.53681289249946E-07,9.60108453850947E-07,1.64862956019179E-07,4.6877701327539E-07,4.20331077976879E-07,1.27211621748455E-07
Q9SJ52, 0.3163618,-1.6603526, 0.000811, 0.4289272,TRUE,1.42817684371204E-06,2.12229851295849E-06,1.48350422772214E-06,2.59229282539756E-06,5.11075163659456E-06,4.87528093806406E-06,7.25071109510117E-06,6.86942757441657E-06
Q9SJQ4, 0.2413455,-2.0508283, 0.0227728, 0.5917415,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,9.60108453850947E-08,6.59451824076718E-07,1.87510805310156E-07,3.15248308482659E-07,5.0884648699382E-07
Q0WT19, 2.3390028, 1.2258936, 0.0071893, 0.5170921,TRUE,3.09438316137608E-05,2.92877194788272E-05,2.43718551697208E-05,2.97633620693794E-05,4.28643685649867E-06,1.42508212035719E-05,2.19622988242919E-05,8.39596703539803E-06
O80930, 0.4822887,-1.052031, 0.0097532, 0.5335967,TRUE,2.85635368742407E-07,3.18344776943773E-07,1.05964587694438E-07,2.88032536155284E-07,4.94588868057538E-07,5.62532415930468E-07,6.30496616965319E-07,3.81634865245365E-07
O80905, 2.0279734, 1.0200387, 0.0109362, 0.533403,TRUE,8.75948464143383E-06,5.83632091063585E-06,1.1126281707916E-05,9.60108453850947E-06,3.13239616436441E-06,4.03148231416835E-06,5.67446955268787E-06,4.57961838294438E-06
O80950, 0.4332233,-1.2068172, 0.0101633, 0.5302231,TRUE,9.80681432682266E-05,0.000140283931706556,9.21891912941614E-05,0.000147856701893046,0.000195032876970689,0.00038420964008051,0.000277733759773223,0.000247299392678997
O80949, ∞, ∞, 0.0386597, 0.6122893,TRUE,0,2.12229851295849E-07,1.05964587694438E-07,1.92021690770189E-07,0,0,0,0
Q9SHC2, 0.4523232,-1.1445741, 0.0477907, 0.6203128,TRUE,1.90423579161605E-07,2.12229851295849E-07,6.3578752616663E-07,3.84043381540379E-07,9.89177736115077E-07,4.6877701327539E-07,1.0508276949422E-06,6.36058108742275E-07
Q93WU8, 0.3400559,-1.5561563, 0.020685, 0.5910119,TRUE,2.18987116035846E-06,2.12229851295849E-06,7.41752113861069E-07,1.15213014462114E-06,2.63780729630687E-06,6.18785657523515E-06,5.98971786117053E-06,3.43471378720829E-06
Q1G3R7, 2.2570698, 1.174451, 0.0045172, 0.4952794,TRUE,2.18987116035846E-06,2.97121791814189E-06,2.33122092927764E-06,1.8242060623168E-06,9.89177736115077E-07,1.03130942920586E-06,1.47115877291908E-06,6.36058108742275E-07
P93738, ∞, ∞, 0.0244628, 0.596843,TRUE,9.52117895808025E-08,0,1.05964587694438E-07,9.60108453850947E-08,0,0,0,0
AT2G09455, ∞, ∞, 0.0052733, 0.4990551,TRUE,1.90423579161605E-07,3.18344776943773E-07,3.17893763083315E-07,9.60108453850947E-08,0,0,0,0
O24603, 0.421825,-1.2452835, 0.0085268, 0.51451,TRUE,6.37918990191377E-06,1.05053776391445E-05,6.56980443705518E-06,1.12332689100561E-05,1.81349251621097E-05,1.50946198274676E-05,2.82672649939451E-05,2.07354943449982E-05
O22822, 0.3309445,-1.5953387, 0.0043042, 0.4982555,TRUE,2.63736657138823E-05,3.15161329174336E-05,2.68090406866929E-05,3.10115030593856E-05,0.000118866191289828,5.49406659558757E-05,8.86898574531215E-05,8.71399608976917E-05
O64857, ∞, ∞, 0, 0.0006418,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,9.60108453850947E-08,0,0,0,0
AT2G09640, 2.4212508, 1.2757525, 0.0146009, 0.5570246,TRUE,8.56906106227222E-07,5.30574628239622E-07,6.3578752616663E-07,8.64097608465852E-07,1.64862956019179E-07,3.75021610620312E-07,5.25413847471099E-07,1.27211621748455E-07
P0CH01, 0.3945346,-1.3417762, 0.0102417, 0.5312304,TRUE,1.71381221245444E-06,8.48919405183396E-07,4.23858350777754E-07,7.68086763080758E-07,1.97835547223015E-06,1.96886345575664E-06,3.15248308482659E-06,2.41702081322065E-06
Q8L500, 2.7044202, 1.4353193, 0.0008085, 0.4361632,TRUE,3.84655629906442E-05,3.02427538096585E-05,2.70209698620818E-05,2.57309065632054E-05,8.73773666901651E-06,1.06881159026789E-05,1.42912566512139E-05,1.1194622713864E-05
O22264, 2.3042927, 1.204324, 0.042218, 0.6158478,TRUE,4.33213642592651E-05,4.09603613000988E-05,2.11929175388877E-05,2.15064293662612E-05,6.92424415280554E-06,1.80947927124301E-05,2.14368849768208E-05,8.65039027889494E-06
O22262, 2.0155588, 1.0111799, 0.0021509, 0.4001063,TRUE,1.14254147496963E-06,1.06114925647924E-06,1.27157505233326E-06,1.34415183539133E-06,3.29725912038359E-07,5.62532415930468E-07,7.35579386459539E-07,7.6326973049073E-07
F4IN73, 7.8387352, 2.9706209, 0.0203909, 0.5926544,TRUE,3.8084715832321E-07,3.18344776943773E-07,1.05964587694438E-07,1.92021690770189E-07,0,0,0,1.27211621748455E-07
A0A1P8B386, ∞, ∞, 0.0244713, 0.5930272,TRUE,9.52117895808025E-08,1.06114925647924E-07,1.05964587694438E-07,0,0,0,0,0
O23077, 0.1327292,-2.9134418, 0.0114927, 0.5419234,TRUE,0,0,1.05964587694438E-07,9.60108453850947E-08,4.94588868057538E-07,5.62532415930468E-07,2.1016553898844E-07,2.5442324349691E-07
A0A1P8B3J6, 0.4145888,-1.270247, 0.027459, 0.5967961,TRUE,1.90423579161605E-07,2.12229851295849E-07,0,9.60108453850947E-08,3.29725912038359E-07,2.81266207965234E-07,2.1016553898844E-07,3.81634865245365E-07
AT4G03895, ∞, ∞, 0.0430755, 0.6170115,TRUE,9.52117895808025E-08,2.12229851295849E-07,0,1.92021690770189E-07,0,0,0,0
A0A1P8B8B4, 0.2860459,-1.8056813, 0.0010695, 0.400665,TRUE,2.58023949763975E-05,3.63974194972381E-05,2.90342970282761E-05,3.3507785039398E-05,9.69394181392775E-05,0.00011963189378788,7.99679875851013E-05,0.000139551149058055
F4JG70, 2.205618, 1.1411829, 0.0032162, 0.4518122,TRUE,2.76114189784327E-06,2.12229851295849E-06,2.11929175388877E-06,2.30426028924227E-06,4.94588868057538E-07,9.3755402655078E-07,1.26099323393064E-06,1.52653946098146E-06
Q8RXK7, 0.4413066,-1.1801468, 0.0029772, 0.4511325,TRUE,4.28453053113611E-06,4.66905672850868E-06,4.34454809547197E-06,5.28059649618021E-06,9.23232553707405E-06,1.05943605000238E-05,8.40662155953759E-06,1.38660667705816E-05
A0A178V3G1, 5.7524038, 2.524165, 0.0192628, 0.5831153,TRUE,1.90423579161605E-07,1.06114925647924E-07,2.11929175388877E-07,9.60108453850947E-08,0,0,1.0508276949422E-07,0
Q9ZPH4, 0.4019731,-1.314829, 0.0321007, 0.6025199,TRUE,1.90423579161605E-07,2.12229851295849E-07,4.23858350777754E-07,1.92021690770189E-07,3.29725912038359E-07,9.3755402655078E-07,6.30496616965319E-07,6.36058108742275E-07
A0A178UXQ0, 6.4067265, 2.6795874, 0.0012943, 0.3526314,TRUE,2.57071831868167E-06,4.56294180286075E-06,2.54315010466652E-06,3.93644466078888E-06,4.94588868057538E-07,4.6877701327539E-07,5.25413847471099E-07,6.36058108742275E-07
Q9M0Y5, 2.1016785, 1.071542, 0.0218732, 0.5923322,TRUE,4.30357288905227E-05,4.6372222508143E-05,2.29943155296931E-05,3.0435437987075E-05,1.00566403171699E-05,1.75322602964996E-05,2.33283748277168E-05,1.7046357314293E-05
Q9ZQC1, 4.2442967, 2.0855255, 0.0436137, 0.6175058,TRUE,2.85635368742407E-07,2.12229851295849E-07,1.05964587694438E-07,1.92021690770189E-07,0,1.87510805310156E-07,0,0
AT4G05535, 7.4815823, 2.9033434, 0.0257073, 0.5923781,TRUE,9.52117895808025E-08,2.12229851295849E-07,1.05964587694438E-07,2.88032536155284E-07,0,9.3755402655078E-08,0,0
A0A178V0J4, 0.4632308,-1.1101968, 0.0268152, 0.5957663,TRUE,2.76114189784327E-06,3.18344776943773E-06,2.54315010466652E-06,3.16835789770813E-06,7.2539700648439E-06,3.93772691151328E-06,4.93889016622833E-06,9.03202514414031E-06
F4JKQ7, 2.3693048, 1.2444638, 0.0018883, 0.3887963,TRUE,8.37863748311062E-06,9.65645823396113E-06,1.30336442864159E-05,1.08492255285157E-05,3.62698503242195E-06,5.71907956195976E-06,3.25756585432081E-06,5.0884648699382E-06
Q38806, 0.3162464,-1.6608788, 0.0270072, 0.5956152,TRUE,7.90257853520661E-06,1.03992627134966E-05,1.26097859356382E-05,5.64543770864357E-05,6.19884714632115E-05,0.00010191212268607,4.93889016622833E-05,6.29697527654853E-05
Q84TI7, 2.2681458, 1.1815134, 0.0037027, 0.4666777,TRUE,7.89305735624853E-05,6.41995300169943E-05,8.2652378401662E-05,6.5863439934175E-05,1.82997881181289E-05,5.25030254868437E-05,2.3433457597211E-05,3.43471378720829E-05
Q9T019, 2.3764541, 1.2488106, 0.0010999, 0.3852701,TRUE,4.97957659507597E-05,4.66905672850868E-05,5.33001876103025E-05,5.14618131264108E-05,7.74855893290144E-06,2.42826492876652E-05,3.02638376143353E-05,2.23892454277281E-05
P50700, 0.3784916,-1.401667, 0.001489, 0.3585806,TRUE,2.15178644452614E-05,2.31330537912475E-05,9.00698995402726E-06,2.03542992216401E-05,5.04480645418689E-05,3.600207461955E-05,5.6429447218396E-05,5.26656114038604E-05
Q3EA54, 2.4195445, 1.2747354, 0.0366611, 0.6111386,TRUE,1.33296505413123E-06,9.5503433083132E-07,1.27157505233326E-06,2.01622775308699E-06,1.64862956019179E-07,2.81266207965234E-07,8.40662155953759E-07,1.01769297398764E-06
Q38838, 2.4038287, 1.2653341, 0.0115099, 0.541789,TRUE,7.23609600814099E-06,5.1996313567483E-06,5.72208773549967E-06,6.04868325926097E-06,6.59451824076718E-07,4.87528093806406E-06,2.6270692373555E-06,1.90817432622683E-06
Q9STH1, 2.0590801, 1.042, 0.0046135, 0.4937892,TRUE,0.000251168700914157,0.000217005022950006,0.000165516685978713,0.000176275912127034,7.58369597688226E-05,0.00012628852737639,0.00011580121198263,7.54364916968338E-05
A0A178V1C5_1, 606.0943353, 9.2433985, 0.0000289, 0.1299633,TRUE,0.000114730206444867,0.000108873913714771,7.52348572630513E-05,9.63948887666351E-05,0,1.87510805310156E-07,2.1016553898844E-07,2.5442324349691E-07
Q9SU32, 2.2706771, 1.1831226, 0.0215225, 0.5923523,TRUE,2.85635368742407E-07,2.12229851295849E-07,2.11929175388877E-07,1.92021690770189E-07,1.64862956019179E-07,0,1.0508276949422E-07,1.27211621748455E-07
Q9S7I2, 2.5976564, 1.3772106, 0.0165234, 0.5677306,TRUE,0.000258880855870202,0.000269531911145728,0.000133833274258076,0.000183380714685531,3.65995762362578E-05,0.000105568583389618,0.000133244951718671,5.01213789688913E-05
Q9T0J9, 0.4048973,-1.3043721, 0.0442979, 0.6181079,TRUE,2.47550652910086E-06,1.91006866166264E-06,1.69543340311101E-06,3.26436874309322E-06,2.96753320834523E-06,8.5317416416121E-06,4.20331077976879E-06,7.37827406141039E-06
Q9T0K0, 0.379505,-1.3978091, 0.0426788, 0.6168979,TRUE,1.82806635995141E-05,1.71906179549638E-05,1.14441754709993E-05,1.69939196331618E-05,2.63780729630687E-05,6.27223643762472E-05,2.33283748277168E-05,5.59731135693202E-05
Q9T0K2, 2.3396156, 1.2262715, 0.0308637, 0.5980293,TRUE,1.26631680142467E-05,7.21581494405886E-06,1.52589006279991E-05,1.83380714685531E-05,1.81349251621097E-06,8.25047543364686E-06,6.30496616965319E-06,6.48779270917121E-06
P48421, 2.3604256, 1.239047, 0.010034, 0.5306622,TRUE,0.000249454888701703,0.000222098539381106,0.000147502706070658,0.000158129862349251,7.73207263729952E-05,0.000132663894756935,5.4012543520029E-05,6.52595619569574E-05
AT4G13918, 2.1945256, 1.1339091, 0.026749, 0.5957678,TRUE,5.52228379568654E-06,2.86510299249396E-06,5.40419397241636E-06,4.32048804232926E-06,1.31890364815344E-06,2.34388506637695E-06,3.57281416280347E-06,1.01769297398764E-06
O23267, 0.205185,-2.2850025, 0.013213, 0.5499699,TRUE,4.76058947904012E-07,7.42804479535471E-07,6.3578752616663E-07,6.72075917695663E-07,1.64862956019179E-06,4.96903634071913E-06,3.15248308482659E-06,2.5442324349691E-06
Q8L7H1, 2.1518169, 1.1055553, 0.014053, 0.5517294,TRUE,1.80902400203525E-06,9.5503433083132E-07,1.3775396400277E-06,1.34415183539133E-06,4.94588868057538E-07,9.3755402655078E-07,7.35579386459539E-07,3.81634865245365E-07
Q1G3I2, 4.0935344, 2.033347, 0.0071906, 0.5158114,TRUE,1.01876614851459E-05,8.17084927489018E-06,6.67576902474962E-06,3.74442297001869E-06,1.64862956019179E-06,1.87510805310156E-06,1.47115877291908E-06,2.03538594797528E-06
O23382, 3.7998681, 1.9259494, 0.0184138, 0.5802067,TRUE,1.14254147496963E-06,1.48560895907094E-06,7.41752113861069E-07,5.76065072310568E-07,0,4.6877701327539E-07,3.15248308482659E-07,2.5442324349691E-07
O23401, 0.267955,-1.8999371, 0.0300626, 0.5984127,TRUE,1.14254147496963E-06,1.48560895907094E-06,9.53681289249946E-07,1.15213014462114E-06,7.41883302086308E-06,4.03148231416835E-06,1.89148985089596E-06,4.32519513944747E-06
O23406, 0.4903691,-1.0280601, 0.0030386, 0.4528034,TRUE,2.1232229076519E-05,3.54423851664068E-05,3.94188266223311E-05,3.8500348999423E-05,8.45746964378391E-05,5.82221050488034E-05,6.09480063066475E-05,7.0729661692141E-05
O81815, 0.3967098,-1.3338441, 0.0217855, 0.5923364,TRUE,1.65668513870596E-05,2.51492373785581E-05,4.07963662623588E-05,3.26436874309322E-05,0.00010254475864393,5.79408388408382E-05,4.39245976485839E-05,8.58678446802072E-05
A0A1P8B6B7, 3.0021347, 1.5859887, 0.0154613, 0.5689266,TRUE,9.52117895808025E-07,1.48560895907094E-06,1.05964587694438E-06,5.76065072310568E-07,3.29725912038359E-07,5.62532415930468E-07,2.1016553898844E-07,2.5442324349691E-07
O49519, 2.4686413, 1.3037172, 0.001153, 0.3702117,TRUE,9.80681432682266E-06,9.01976868007358E-06,7.09962737552737E-06,8.54496523927343E-06,1.64862956019179E-06,4.59401473009882E-06,4.41347631875723E-06,3.30750216545983E-06
Q8L7H2, ∞, ∞, 0.0021011, 0.39909,TRUE,1.90423579161605E-07,1.06114925647924E-07,2.11929175388877E-07,9.60108453850947E-08,0,0,0,0
F4JTY7,0,-∞, 0.0002179, 0.2350681,TRUE,0,0,0,0,1.64862956019179E-07,1.87510805310156E-07,1.0508276949422E-07,1.27211621748455E-07
O81862, 0.4361751,-1.1970207, 0.0031534, 0.4524129,TRUE,1.26631680142467E-05,1.42194000368219E-05,6.99366278783293E-06,1.14252906008263E-05,2.07727324584166E-05,3.32831679425527E-05,2.38537886751879E-05,2.59511708366848E-05
O49561, 0.4243759,-1.2365855, 0.0156571, 0.5714517,TRUE,2.85635368742407E-07,2.12229851295849E-07,3.17893763083315E-07,5.76065072310568E-07,4.94588868057538E-07,8.43798623895702E-07,1.0508276949422E-06,8.90481352239185E-07
Q93WT0, 0.3816236,-1.3897777, 0.0415642, 0.6139476,TRUE,1.23775326455043E-06,2.44064328990226E-06,8.47716701555507E-07,7.68086763080758E-07,1.97835547223015E-06,2.71890667699726E-06,5.35922124420521E-06,3.81634865245365E-06
P82794, 9.9818231, 3.3193033, 0.0081316, 0.5148507,TRUE,1.90423579161605E-06,1.48560895907094E-06,1.16561046463882E-06,5.76065072310568E-07,0,9.3755402655078E-08,4.20331077976879E-07,0
O82743, 2.5868013, 1.3711692, 0.0222142, 0.5914735,TRUE,2.76114189784327E-06,2.33452836425434E-06,9.53681289249946E-07,1.92021690770189E-06,4.94588868057538E-07,7.50043221240624E-07,9.45744925447978E-07,8.90481352239185E-07
A0A178URY2, 0.4054619,-1.3023616, 0.0073029, 0.5183543,TRUE,5.77935562755471E-05,0.000109192258491714,0.000154072510507713,0.000161010187710804,0.000236578341887523,0.000386272258938921,0.000233809162124639,0.000332276756006965
A0A178V4S8, 0.4158087,-1.2660083, 0.0016057, 0.3765893,TRUE,3.41810324595081E-05,4.09603613000988E-05,4.60945956470807E-05,5.51102252510444E-05,9.11692146786063E-05,0.000126944815194976,8.50119605208238E-05,0.000120978252282781
AT4G07190, 2.5843385, 1.369795, 0.0154012, 0.5682634,TRUE,2.47550652910086E-06,1.48560895907094E-06,1.69543340311101E-06,1.63218437154661E-06,4.94588868057538E-07,9.3755402655078E-07,1.26099323393064E-06,1.27211621748455E-07
Q9SB36, 2.1471276, 1.1024079, 0.0045093, 0.4964317,TRUE,3.52283621448969E-06,3.18344776943773E-06,3.81472515699978E-06,2.40027113462737E-06,9.89177736115077E-07,1.50008644248125E-06,1.36607600342486E-06,2.16259756972374E-06
P93835, ∞, ∞, 0.0446262, 0.6201227,TRUE,9.52117895808025E-08,2.12229851295849E-07,2.11929175388877E-07,0,0,0,0,0
Q1PE49, 3.6044319, 1.8497719, 0.0482632, 0.6195881,TRUE,4.76058947904012E-07,2.12229851295849E-07,7.41752113861069E-07,1.05611929923604E-06,1.64862956019179E-07,1.87510805310156E-07,2.1016553898844E-07,1.27211621748455E-07
Q8RWE5, 2.7080369, 1.4372474, 0.0179615, 0.573321,TRUE,1.80902400203525E-06,1.91006866166264E-06,9.53681289249946E-07,9.60108453850947E-07,6.59451824076718E-07,2.81266207965234E-07,6.30496616965319E-07,5.0884648699382E-07
F4JU69, 9.6429008, 3.2694672, 0.0058051, 0.5083595,TRUE,2.85635368742407E-07,5.30574628239622E-07,8.47716701555507E-07,5.76065072310568E-07,0,0,1.0508276949422E-07,1.27211621748455E-07
Q9SUA4, ∞, ∞, 0.0360567, 0.6082052,TRUE,1.90423579161605E-07,0,1.05964587694438E-07,1.92021690770189E-07,0,0,0,0
Q9SZ28, 0.2526492,-1.9847922, 0.0003743, 0.2884668,TRUE,2.85635368742407E-07,1.06114925647924E-07,1.05964587694438E-07,9.60108453850947E-08,6.59451824076718E-07,6.56287818585546E-07,5.25413847471099E-07,5.0884648699382E-07
A0A384KHS1, 0.4311253,-1.213821, 0.0258342, 0.5930224,TRUE,5.71270737484815E-07,3.18344776943773E-07,4.23858350777754E-07,6.72075917695663E-07,6.59451824076718E-07,1.03130942920586E-06,1.26099323393064E-06,1.65375108272992E-06
A0A178UWL7, 3.6565652, 1.8704891, 0.0452438, 0.6203943,TRUE,3.8084715832321E-07,2.12229851295849E-07,1.05964587694438E-07,2.88032536155284E-07,1.64862956019179E-07,0,1.0508276949422E-07,0
Q67Y55, ∞, ∞, 0.0244756, 0.590743,TRUE,9.52117895808025E-08,1.06114925647924E-07,0,9.60108453850947E-08,0,0,0,0
Q9FUJ2, 0.3037341,-1.7191194, 0.0011892, 0.3644819,TRUE,4.85580126862093E-06,4.03236717462113E-06,9.53681289249946E-07,5.28059649618021E-06,1.51673919537645E-05,1.03130942920586E-05,1.08235252579046E-05,1.34844319053362E-05
Q9SZW4, 2.4538458, 1.2950446, 0.0087672, 0.5208537,TRUE,1.4948250964186E-05,1.02931477878487E-05,1.0384529594055E-05,7.2968242492672E-06,3.95671094446031E-06,3.37519449558281E-06,4.30839354926301E-06,5.85173460042893E-06
Q9SUM5, 2.1031967, 1.0725838, 0.009293, 0.5265752,TRUE,1.90423579161605E-06,2.01618358731056E-06,1.16561046463882E-06,1.44016268077642E-06,4.94588868057538E-07,7.50043221240624E-07,8.40662155953759E-07,1.01769297398764E-06
O65782, 0.4441838,-1.1707713, 0.016064, 0.572361,TRUE,0.000177569987568197,0.00018506443032998,0.000169437375723407,0.000246459840103538,0.000336815019147184,0.000642224508187284,0.000343200325168122,0.000430484127996772
Q9SZ58, 2.0225198, 1.0161538, 0.0025484, 0.4242975,TRUE,0.000185282142524242,0.000171906179549638,0.000151317431227658,0.000154385439379232,5.09426534099265E-05,0.000121225735633016,8.57475399072834E-05,6.98391803399018E-05
Q84WT5, ∞, ∞, 0.0298894, 0.5980538,TRUE,2.85635368742407E-07,2.12229851295849E-07,0,1.92021690770189E-07,0,0,0,0
O81755, 4.5346713, 2.180998, 0.0199612, 0.5884068,TRUE,2.85635368742407E-07,1.06114925647924E-07,3.17893763083315E-07,1.92021690770189E-07,0,9.3755402655078E-08,1.0508276949422E-07,0
Q8VZE9, 0.4772186,-1.0672777, 0.0166714, 0.5670369,TRUE,2.96108665596296E-05,4.43560389208324E-05,5.56314085395802E-05,7.69046871534608E-05,0.000101225854995776,7.50043221240624E-05,0.000114014804901228,0.00014247701635827
Q9SZ05, 0.3886354,-1.3635107, 0.0082126, 0.5115728,TRUE,3.8084715832321E-07,1.06114925647924E-07,1.05964587694438E-07,1.92021690770189E-07,4.94588868057538E-07,4.6877701327539E-07,4.20331077976879E-07,6.36058108742275E-07
A0A178UYP1, ∞, ∞, 0.0442605, 0.617906,TRUE,0,2.12229851295849E-07,2.11929175388877E-07,9.60108453850947E-08,0,0,0,0
Q9ZT49, 0.3308352,-1.5958153, 0.0339882, 0.6067041,TRUE,1.99944758119685E-06,2.01618358731056E-06,1.80139799080545E-06,2.01622775308699E-06,8.24314780095898E-06,2.81266207965234E-06,4.09822801027457E-06,8.52317865714649E-06
AT4G36052, 0.1355576,-2.8830221, 0.0042191, 0.4947763,TRUE,9.52117895808025E-08,0,1.05964587694438E-07,0,4.94588868057538E-07,1.87510805310156E-07,4.20331077976879E-07,3.81634865245365E-07
O23208, 2.8605608, 1.516298, 0.0005884, 0.3690699,TRUE,1.4472192016282E-05,1.07176074904404E-05,1.38813609879714E-05,1.35375291992984E-05,2.63780729630687E-06,7.21916600444101E-06,3.57281416280347E-06,4.96125324818975E-06
O23180, 0.3214763,-1.6372158, 0.0224078, 0.5907943,TRUE,1.90423579161605E-07,5.30574628239622E-07,2.11929175388877E-07,2.88032536155284E-07,6.59451824076718E-07,1.03130942920586E-06,1.47115877291908E-06,6.36058108742275E-07
F4JRB0, 0.4943937,-1.0162676, 0.0080729, 0.5147548,TRUE,1.71381221245444E-05,1.22032164495113E-05,1.25038213479437E-05,1.93941907677891E-05,3.56103985001428E-05,3.22518585133468E-05,2.03860572818786E-05,3.56192540895674E-05
AT4G37225, 3.9053494, 1.9654516, 0.0099069, 0.5354907,TRUE,8.56906106227222E-07,5.30574628239622E-07,1.05964587694438E-06,4.80054226925474E-07,3.29725912038359E-07,1.87510805310156E-07,1.0508276949422E-07,1.27211621748455E-07
Q66GI1, 3.043126, 1.6055541, 0.0006174, 0.3700292,TRUE,2.09465937077765E-06,1.59172388471887E-06,1.69543340311101E-06,1.44016268077642E-06,3.29725912038359E-07,5.62532415930468E-07,8.40662155953759E-07,5.0884648699382E-07
Q9SVF6, 2.8668028, 1.5194427, 0.0314603, 0.5992563,TRUE,6.66482527065617E-07,9.5503433083132E-07,5.29822938472192E-07,3.84043381540379E-07,0,1.87510805310156E-07,3.15248308482659E-07,3.81634865245365E-07
Q9SVF4, ∞, ∞, 0.0454073, 0.6196439,TRUE,3.8084715832321E-07,0,2.11929175388877E-07,1.92021690770189E-07,0,0,0,0
A0A1P8B710, 0.2279912,-2.13295, 0.0353191, 0.609877,TRUE,1.23775326455043E-06,5.41186120804415E-06,6.14594608627743E-06,4.22447719694417E-06,3.08293727755866E-05,7.03165519913085E-06,1.37658428037428E-05,2.30253035364704E-05
AT4G09785, ∞, ∞, 0.0244032, 0.5991844,TRUE,0,1.06114925647924E-07,1.05964587694438E-07,9.60108453850947E-08,0,0,0,0
ENSRNA049493733, ∞, ∞, 0.0244628, 0.596843,TRUE,9.52117895808025E-08,0,1.05964587694438E-07,9.60108453850947E-08,0,0,0,0
Q8LEP7, 2.4274551, 1.2794446, 0.0424027, 0.6158779,TRUE,8.98799293642775E-05,7.3007068845772E-05,0.000165092827627935,0.000181364486932444,3.52806725881044E-05,5.59719753850816E-05,8.2700139591951E-05,3.58736773330643E-05
O81346, 0.3337095,-1.5833353, 0.0103879, 0.5306477,TRUE,7.90257853520661E-05,8.34063315592686E-05,7.55527510261346E-05,0.000117517274751356,0.000226191975658314,0.000385522215717681,0.000163929120410983,0.000289660862721232
P93277, ∞, ∞, 0.0463185, 0.6206174,TRUE,9.52117895808025E-08,1.06114925647924E-07,0,1.92021690770189E-07,0,0,0,0
